CustomerID,CustomerName,Age,Gender,City
C61635,Customer_11021,62,Male,Lalitpur
C69226,Customer_11022,47,Male,Kathmandu
C45534,Customer_11023,61,Female,Kathmandu
C99989,Customer_11024,63,Male,Biratnagar
C45800,Customer_11025,27,Male,Kathmandu
C49084,Customer_11026,36,Female,Pokhara
C40876,Customer_11027,46,Female,Lalitpur
C26558,Customer_11028,19,Female,Kathmandu
C69884,Customer_11029,53,Female,Kathmandu
C23238,Customer_11030,36,Male,Lalitpur
C81098,Customer_11031,24,Male,Lalitpur
C06409,Customer_11032,43,Male,Pokhara
C36417,Customer_11033,32,Female,Pokhara
C60607,Customer_11034,64,Female,Biratnagar
C31629,Customer_11035,55,Male,Pokhara
C07475,Customer_11036,20,Female,Pokhara
C23020,Customer_11037,55,Female,Kathmandu
C96430,Customer_11038,33,Male,Kathmandu
C36815,Customer_11039,19,Male,Pokhara
C05031,Customer_11040,48,Female,Biratnagar
C30435,Customer_11041,45,Female,Biratnagar
C00360,Customer_11042,24,Male,Lalitpur
C59511,Customer_11043,47,Male,Pokhara
C46739,Customer_11044,60,Female,Lalitpur
C16926,Customer_11045,24,Male,Pokhara
C46708,Customer_11046,53,Male,Pokhara
C33038,Customer_11047,46,Female,Kathmandu
C12368,Customer_11048,41,Female,Pokhara
C48735,Customer_11049,56,Female,Kathmandu
C34926,Customer_11050,21,Male,Biratnagar
C59612,Customer_11051,46,Female,Biratnagar
C52605,Customer_11052,61,Female,Pokhara
C01539,Customer_11053,22,Female,Biratnagar
C29000,Customer_11054,46,Female,Pokhara
C40072,Customer_11055,47,Female,Lalitpur
C21606,Customer_11056,46,Male,Biratnagar
C66707,Customer_11057,43,Female,Pokhara
C01156,Customer_11058,36,Female,Lalitpur
C20214,Customer_11059,43,Male,Lalitpur
C54807,Customer_11060,54,Female,Pokhara
C65778,Customer_11061,44,Male,Biratnagar
C31132,Customer_11062,47,Male,Biratnagar
C12206,Customer_11063,47,Female,Pokhara
C82383,Customer_11064,20,Female,Kathmandu
C30360,Customer_11065,60,Male,Biratnagar
C82181,Customer_11066,24,Female,Biratnagar
C06118,Customer_11067,26,Female,Biratnagar
C20736,Customer_11068,58,Female,Pokhara
C28715,Customer_11069,59,Female,Pokhara
C74682,Customer_11070,30,Female,Pokhara
C98581,Customer_11071,32,Male,Lalitpur
C31929,Customer_11072,22,Male,Biratnagar
C89132,Customer_11073,46,Male,Kathmandu
C39413,Customer_11074,52,Male,Biratnagar
C76484,Customer_11075,44,Male,Lalitpur
C98447,Customer_11076,44,Male,Biratnagar
C53221,Customer_11077,25,Female,Pokhara
C21450,Customer_11078,49,Female,Biratnagar
C47053,Customer_11079,37,Male,Kathmandu
C64691,Customer_11080,27,Male,Biratnagar
C08357,Customer_11081,30,Female,Pokhara
C15322,Customer_11082,46,Female,Biratnagar
C41044,Customer_11083,52,Female,Pokhara
C70560,Customer_11084,25,Male,Lalitpur
C64484,Customer_11085,46,Male,Lalitpur
C91222,Customer_11086,48,Female,Lalitpur
C36921,Customer_11087,58,Male,Biratnagar
C14959,Customer_11088,47,Male,Biratnagar
C61586,Customer_11089,39,Female,Lalitpur
C93064,Customer_11090,38,Female,Lalitpur
C94081,Customer_11091,29,Female,Pokhara
C05058,Customer_11092,28,Male,Pokhara
C88267,Customer_11093,19,Female,Kathmandu
C13563,Customer_11094,58,Male,Pokhara
C38286,Customer_11095,19,Female,Biratnagar
C97382,Customer_11096,51,Female,Lalitpur
C95871,Customer_11097,20,Female,Kathmandu
C33715,Customer_11098,33,Female,Lalitpur
C29064,Customer_11099,21,Male,Lalitpur
C34724,Customer_11100,40,Female,Lalitpur
C98390,Customer_11101,37,Female,Biratnagar
C25460,Customer_11102,42,Female,Pokhara
C22585,Customer_11103,47,Male,Pokhara
C08342,Customer_11104,35,Female,Pokhara
C89190,Customer_11105,59,Male,Biratnagar
C47787,Customer_11106,28,Female,Pokhara
C96207,Customer_11107,46,Male,Lalitpur
C18365,Customer_11108,34,Male,Biratnagar
C55868,Customer_11109,43,Male,Kathmandu
C63598,Customer_11110,40,Male,Pokhara
C05771,Customer_11111,37,Male,Biratnagar
C01825,Customer_11112,62,Male,Kathmandu
C16055,Customer_11113,19,Female,Lalitpur
C16712,Customer_11114,41,Male,Lalitpur
C25873,Customer_11115,48,Male,Kathmandu
C51394,Customer_11116,44,Female,Lalitpur
C71533,Customer_11117,19,Male,Biratnagar
C47862,Customer_11118,31,Male,Pokhara
C79695,Customer_11119,21,Female,Lalitpur
C15079,Customer_11120,30,Female,Biratnagar
C31687,Customer_11121,53,Female,Pokhara
C57988,Customer_11122,52,Female,Biratnagar
C65499,Customer_11123,61,Male,Lalitpur
C91574,Customer_11124,25,Male,Biratnagar
C77919,Customer_11125,19,Male,Pokhara
C33159,Customer_11126,23,Female,Kathmandu
C03924,Customer_11127,48,Female,Lalitpur
C84301,Customer_11128,27,Female,Lalitpur
C20651,Customer_11129,61,Female,Pokhara
C98745,Customer_11130,38,Male,Biratnagar
C06397,Customer_11131,59,Female,Pokhara
C78524,Customer_11132,27,Female,Kathmandu
C97006,Customer_11133,40,Male,Pokhara
C47471,Customer_11134,20,Female,Kathmandu
C51824,Customer_11135,49,Female,Lalitpur
C93399,Customer_11136,37,Male,Pokhara
C58133,Customer_11137,27,Female,Pokhara
C99566,Customer_11138,46,Female,Lalitpur
C03452,Customer_11139,58,Male,Kathmandu
C41442,Customer_11140,63,Female,Kathmandu
C19032,Customer_11141,51,Female,Biratnagar
C92928,Customer_11142,54,Male,Pokhara
C60562,Customer_11143,37,Male,Biratnagar
C09746,Customer_11144,25,Female,Lalitpur
C74966,Customer_11145,24,Male,Pokhara
C92016,Customer_11146,23,Male,Kathmandu
C11679,Customer_11147,28,Female,Kathmandu
C34403,Customer_11148,61,Female,Kathmandu
C23844,Customer_11149,35,Female,Lalitpur
C69180,Customer_11150,59,Female,Lalitpur
C51554,Customer_11151,46,Male,Biratnagar
C68300,Customer_11152,42,Male,Lalitpur
C37361,Customer_11153,38,Female,Lalitpur
C29566,Customer_11154,63,Male,Biratnagar
C73800,Customer_11155,20,Female,Pokhara
C54004,Customer_11156,35,Female,Biratnagar
C38449,Customer_11157,41,Male,Kathmandu
C55616,Customer_11158,64,Female,Kathmandu
C23822,Customer_11159,55,Female,Pokhara
C44440,Customer_11160,27,Male,Pokhara
C18754,Customer_11161,44,Female,Pokhara
C06883,Customer_11162,29,Female,Pokhara
C27068,Customer_11163,24,Male,Pokhara
C30664,Customer_11164,34,Female,Lalitpur
C71915,Customer_11165,18,Female,Pokhara
C33077,Customer_11166,43,Female,Lalitpur
C27096,Customer_11167,32,Female,Biratnagar
C94249,Customer_11168,50,Female,Biratnagar
C62931,Customer_11169,54,Female,Pokhara
C82173,Customer_11170,64,Male,Pokhara
C84425,Customer_11171,48,Female,Biratnagar
C08250,Customer_11172,52,Female,Lalitpur
C83543,Customer_11173,18,Female,Pokhara
C87899,Customer_11174,25,Male,Pokhara
C43591,Customer_11175,29,Male,Pokhara
C72117,Customer_11176,36,Female,Biratnagar
C69359,Customer_11177,42,Female,Pokhara
C16185,Customer_11178,49,Female,Biratnagar
C44387,Customer_11179,29,Male,Pokhara
C29875,Customer_11180,30,Male,Biratnagar
C90794,Customer_11181,45,Male,Lalitpur
C35932,Customer_11182,18,Male,Pokhara
C00501,Customer_11183,23,Female,Lalitpur
C80079,Customer_11184,25,Female,Biratnagar
C48014,Customer_11185,21,Female,Biratnagar
C72461,Customer_11186,22,Male,Pokhara
C37007,Customer_11187,42,Male,Lalitpur
C64280,Customer_11188,39,Male,Biratnagar
C02180,Customer_11189,45,Female,Lalitpur
C98091,Customer_11190,56,Male,Biratnagar
C34823,Customer_11191,40,Female,Lalitpur
C18931,Customer_11192,21,Male,Biratnagar
C20760,Customer_11193,21,Male,Biratnagar
C29515,Customer_11194,64,Female,Lalitpur
C36546,Customer_11195,38,Male,Kathmandu
C81437,Customer_11196,54,Female,Kathmandu
C94642,Customer_11197,58,Male,Pokhara
C23436,Customer_11198,19,Male,Pokhara
C58188,Customer_11199,24,Female,Kathmandu
C22937,Customer_11200,33,Male,Biratnagar
C16181,Customer_11201,34,Male,Biratnagar
C16979,Customer_11202,37,Female,Kathmandu
C57245,Customer_11203,40,Male,Lalitpur
C84206,Customer_11204,51,Female,Lalitpur
C25610,Customer_11205,28,Female,Biratnagar
C27411,Customer_11206,51,Female,Lalitpur
C45651,Customer_11207,50,Male,Lalitpur
C58200,Customer_11208,43,Female,Pokhara
C95499,Customer_11209,19,Male,Lalitpur
C79744,Customer_11210,40,Female,Pokhara
C50102,Customer_11211,58,Female,Kathmandu
C73116,Customer_11212,39,Male,Kathmandu
C18637,Customer_11213,51,Female,Biratnagar
C73832,Customer_11214,32,Female,Lalitpur
C60814,Customer_11215,27,Female,Biratnagar
C80673,Customer_11216,32,Male,Lalitpur
C31609,Customer_11217,59,Female,Biratnagar
C20878,Customer_11218,46,Male,Biratnagar
C80878,Customer_11219,40,Male,Pokhara
C36241,Customer_11220,34,Male,Pokhara
C15544,Customer_11221,26,Male,Lalitpur
C57313,Customer_11222,53,Male,Kathmandu
C29050,Customer_11223,26,Female,Biratnagar
C90851,Customer_11224,33,Female,Biratnagar
C86914,Customer_11225,53,Female,Lalitpur
C48987,Customer_11226,50,Male,Kathmandu
C57951,Customer_11227,48,Female,Kathmandu
C56452,Customer_11228,23,Female,Biratnagar
C31924,Customer_11229,27,Female,Lalitpur
C77506,Customer_11230,33,Male,Lalitpur
C77848,Customer_11231,21,Female,Biratnagar
C68822,Customer_11232,39,Female,Kathmandu
C06233,Customer_11233,30,Male,Pokhara
C08723,Customer_11234,33,Female,Pokhara
C88046,Customer_11235,46,Female,Pokhara
C85718,Customer_11236,23,Male,Biratnagar
C32052,Customer_11237,43,Male,Kathmandu
C11614,Customer_11238,28,Male,Kathmandu
C46049,Customer_11239,41,Male,Pokhara
C89729,Customer_11240,46,Female,Lalitpur
C15210,Customer_11241,20,Male,Lalitpur
C35483,Customer_11242,27,Female,Biratnagar
C70199,Customer_11243,18,Male,Lalitpur
C35285,Customer_11244,60,Male,Kathmandu
C84452,Customer_11245,43,Male,Kathmandu
C36652,Customer_11246,29,Female,Biratnagar
C05883,Customer_11247,31,Female,Lalitpur
C13123,Customer_11248,42,Female,Kathmandu
C25123,Customer_11249,25,Female,Biratnagar
C60510,Customer_11250,60,Male,Lalitpur
C90743,Customer_11251,21,Male,Pokhara
C90404,Customer_11252,45,Male,Biratnagar
C29695,Customer_11253,24,Female,Pokhara
C06818,Customer_11254,27,Female,Biratnagar
C25209,Customer_11255,53,Male,Lalitpur
C79903,Customer_11256,19,Male,Biratnagar
C63428,Customer_11257,43,Female,Kathmandu
C54287,Customer_11258,31,Female,Pokhara
C57425,Customer_11259,33,Male,Lalitpur
C56679,Customer_11260,60,Male,Pokhara
C30137,Customer_11261,59,Male,Biratnagar
C25726,Customer_11262,34,Female,Biratnagar
C08620,Customer_11263,63,Female,Biratnagar
C80272,Customer_11264,39,Male,Biratnagar
C17393,Customer_11265,21,Male,Biratnagar
C51214,Customer_11266,36,Male,Biratnagar
C96431,Customer_11267,19,Female,Kathmandu
C07354,Customer_11268,56,Female,Pokhara
C14501,Customer_11269,26,Male,Biratnagar
C94036,Customer_11270,36,Male,Pokhara
C09154,Customer_11271,33,Male,Lalitpur
C14997,Customer_11272,42,Female,Pokhara
C16388,Customer_11273,35,Female,Pokhara
C94636,Customer_11274,40,Female,Kathmandu
C69249,Customer_11275,38,Female,Kathmandu
C14341,Customer_11276,28,Male,Pokhara
C08337,Customer_11277,56,Male,Pokhara
C83362,Customer_11278,58,Female,Lalitpur
C38069,Customer_11279,21,Female,Pokhara
C70839,Customer_11280,42,Female,Lalitpur
C30034,Customer_11281,49,Male,Kathmandu
C68035,Customer_11282,47,Female,Kathmandu
C51617,Customer_11283,62,Male,Pokhara
C78891,Customer_11284,43,Male,Lalitpur
C75722,Customer_11285,53,Male,Lalitpur
C23142,Customer_11286,51,Female,Pokhara
C09169,Customer_11287,26,Female,Lalitpur
C86687,Customer_11288,29,Female,Pokhara
C79468,Customer_11289,19,Female,Kathmandu
C77949,Customer_11290,55,Male,Biratnagar
C00064,Customer_11291,22,Male,Biratnagar
C74134,Customer_11292,22,Female,Pokhara
C58178,Customer_11293,39,Male,Biratnagar
C52237,Customer_11294,22,Male,Kathmandu
C70128,Customer_11295,21,Female,Kathmandu
C03666,Customer_11296,26,Female,Kathmandu
C02955,Customer_11297,46,Male,Lalitpur
C16248,Customer_11298,39,Female,Lalitpur
C93044,Customer_11299,44,Male,Pokhara
C54454,Customer_11300,27,Female,Lalitpur
C94003,Customer_11301,33,Male,Biratnagar
C56925,Customer_11302,59,Female,Biratnagar
C33819,Customer_11303,59,Male,Lalitpur
C30545,Customer_11304,27,Female,Lalitpur
C92734,Customer_11305,23,Female,Kathmandu
C39450,Customer_11306,22,Female,Kathmandu
C97170,Customer_11307,23,Male,Kathmandu
C39170,Customer_11308,64,Female,Kathmandu
C28888,Customer_11309,42,Female,Kathmandu
C62242,Customer_11310,21,Male,Biratnagar
C65241,Customer_11311,57,Female,Lalitpur
C29582,Customer_11312,49,Male,Pokhara
C44865,Customer_11313,52,Male,Lalitpur
C59836,Customer_11314,27,Male,Biratnagar
C34087,Customer_11315,51,Male,Pokhara
C74282,Customer_11316,53,Male,Biratnagar
C25358,Customer_11317,23,Male,Kathmandu
C36370,Customer_11318,60,Female,Pokhara
C14750,Customer_11319,63,Male,Biratnagar
C40028,Customer_11320,33,Female,Lalitpur
C19961,Customer_11321,36,Male,Biratnagar
C56616,Customer_11322,51,Female,Biratnagar
C92913,Customer_11323,42,Male,Lalitpur
C04749,Customer_11324,48,Male,Lalitpur
C68779,Customer_11325,58,Female,Kathmandu
C23569,Customer_11326,34,Female,Lalitpur
C41988,Customer_11327,64,Male,Lalitpur
C00756,Customer_11328,47,Male,Kathmandu
C66276,Customer_11329,56,Female,Biratnagar
C61011,Customer_11330,48,Female,Biratnagar
C79591,Customer_11331,36,Male,Lalitpur
C44205,Customer_11332,52,Male,Kathmandu
C20438,Customer_11333,46,Female,Biratnagar
C48316,Customer_11334,18,Male,Biratnagar
C52345,Customer_11335,21,Male,Biratnagar
C57752,Customer_11336,45,Female,Biratnagar
C85310,Customer_11337,35,Female,Lalitpur
C96286,Customer_11338,43,Male,Biratnagar
C89848,Customer_11339,57,Male,Kathmandu
C60649,Customer_11340,36,Female,Kathmandu
C58177,Customer_11341,23,Female,Lalitpur
C18906,Customer_11342,18,Female,Pokhara
C76545,Customer_11343,25,Female,Biratnagar
C46643,Customer_11344,50,Female,Lalitpur
C15660,Customer_11345,60,Male,Pokhara
C76649,Customer_11346,38,Female,Lalitpur
C25598,Customer_11347,41,Female,Lalitpur
C10685,Customer_11348,42,Female,Pokhara
C06241,Customer_11349,64,Male,Kathmandu
C90765,Customer_11350,60,Male,Pokhara
C02867,Customer_11351,36,Female,Biratnagar
C76188,Customer_11352,46,Male,Pokhara
C80907,Customer_11353,27,Female,Biratnagar
C54696,Customer_11354,29,Female,Biratnagar
C02217,Customer_11355,50,Female,Kathmandu
C14387,Customer_11356,24,Male,Lalitpur
C71679,Customer_11357,34,Male,Pokhara
C57567,Customer_11358,27,Male,Biratnagar
C31431,Customer_11359,48,Female,Pokhara
C95849,Customer_11360,23,Male,Pokhara
C16180,Customer_11361,34,Female,Biratnagar
C81681,Customer_11362,54,Male,Biratnagar
C59486,Customer_11363,35,Female,Lalitpur
C04897,Customer_11364,43,Female,Pokhara
C84914,Customer_11365,33,Male,Biratnagar
C59926,Customer_11366,25,Female,Lalitpur
C69343,Customer_11367,41,Male,Pokhara
C21725,Customer_11368,30,Female,Pokhara
C29360,Customer_11369,46,Female,Biratnagar
C86600,Customer_11370,49,Male,Kathmandu
C45670,Customer_11371,41,Female,Biratnagar
C28173,Customer_11372,33,Female,Pokhara
C40199,Customer_11373,28,Female,Kathmandu
C77276,Customer_11374,49,Female,Biratnagar
C04439,Customer_11375,23,Male,Kathmandu
C46783,Customer_11376,52,Male,Lalitpur
C71800,Customer_11377,50,Male,Biratnagar
C01072,Customer_11378,35,Female,Pokhara
C41636,Customer_11379,54,Male,Pokhara
C15473,Customer_11380,30,Male,Kathmandu
C61897,Customer_11381,27,Female,Kathmandu
C15257,Customer_11382,54,Female,Lalitpur
C35721,Customer_11383,43,Male,Biratnagar
C21694,Customer_11384,63,Male,Lalitpur
C33319,Customer_11385,34,Female,Kathmandu
C70349,Customer_11386,18,Female,Pokhara
C70662,Customer_11387,42,Female,Lalitpur
C21348,Customer_11388,51,Female,Biratnagar
C64252,Customer_11389,56,Male,Pokhara
C25066,Customer_11390,27,Male,Biratnagar
C80686,Customer_11391,37,Female,Kathmandu
C87529,Customer_11392,24,Female,Kathmandu
C21244,Customer_11393,33,Male,Biratnagar
C74536,Customer_11394,54,Male,Biratnagar
C68542,Customer_11395,46,Male,Kathmandu
C35974,Customer_11396,29,Male,Lalitpur
C45396,Customer_11397,34,Female,Lalitpur
C67153,Customer_11398,37,Male,Biratnagar
C03394,Customer_11399,43,Female,Biratnagar
C30550,Customer_11400,36,Female,Kathmandu
C07136,Customer_11401,64,Male,Biratnagar
C21505,Customer_11402,29,Female,Biratnagar
C00143,Customer_11403,38,Female,Pokhara
C88299,Customer_11404,59,Female,Biratnagar
C78571,Customer_11405,51,Female,Biratnagar
C89513,Customer_11406,24,Male,Biratnagar
C56782,Customer_11407,62,Male,Lalitpur
C24572,Customer_11408,52,Male,Kathmandu
C62174,Customer_11409,32,Female,Kathmandu
C27706,Customer_11410,18,Female,Pokhara
C76391,Customer_11411,43,Male,Lalitpur
C14339,Customer_11412,52,Female,Lalitpur
C92500,Customer_11413,42,Male,Kathmandu
C54935,Customer_11414,59,Male,Biratnagar
C05796,Customer_11415,32,Female,Kathmandu
C68030,Customer_11416,39,Male,Biratnagar
C81996,Customer_11417,23,Female,Biratnagar
C85415,Customer_11418,32,Male,Lalitpur
C07555,Customer_11419,41,Female,Kathmandu
C18577,Customer_11420,38,Female,Pokhara
C86147,Customer_11421,24,Male,Kathmandu
C05677,Customer_11422,46,Male,Pokhara
C18562,Customer_11423,49,Female,Lalitpur
C29243,Customer_11424,49,Female,Biratnagar
C46645,Customer_11425,22,Female,Kathmandu
C84424,Customer_11426,21,Female,Lalitpur
C14252,Customer_11427,39,Male,Lalitpur
C01730,Customer_11428,35,Male,Biratnagar
C82519,Customer_11429,52,Female,Pokhara
C39854,Customer_11430,34,Female,Biratnagar
C50494,Customer_11431,41,Female,Kathmandu
C02425,Customer_11432,19,Male,Lalitpur
C36086,Customer_11433,30,Male,Biratnagar
C30866,Customer_11434,32,Female,Pokhara
C26131,Customer_11435,22,Female,Pokhara
C94494,Customer_11436,20,Female,Pokhara
C72388,Customer_11437,54,Male,Lalitpur
C50929,Customer_11438,54,Male,Biratnagar
C37572,Customer_11439,54,Female,Lalitpur
C29198,Customer_11440,20,Female,Pokhara
C90345,Customer_11441,52,Female,Biratnagar
C07346,Customer_11442,40,Male,Kathmandu
C70515,Customer_11443,45,Female,Pokhara
C27283,Customer_11444,47,Female,Biratnagar
C71990,Customer_11445,35,Male,Lalitpur
C42723,Customer_11446,53,Female,Kathmandu
C92385,Customer_11447,50,Male,Biratnagar
C27888,Customer_11448,43,Female,Biratnagar
C61585,Customer_11449,57,Male,Pokhara
C92821,Customer_11450,34,Male,Biratnagar
C51644,Customer_11451,57,Male,Lalitpur
C28828,Customer_11452,24,Female,Lalitpur
C18408,Customer_11453,25,Female,Pokhara
C98161,Customer_11454,48,Male,Kathmandu
C15706,Customer_11455,29,Female,Kathmandu
C79246,Customer_11456,48,Male,Biratnagar
C06755,Customer_11457,61,Male,Pokhara
C78471,Customer_11458,36,Male,Lalitpur
C95263,Customer_11459,27,Female,Pokhara
C92510,Customer_11460,56,Male,Biratnagar
C52260,Customer_11461,29,Female,Lalitpur
C88047,Customer_11462,37,Female,Biratnagar
C33263,Customer_11463,54,Male,Lalitpur
C10443,Customer_11464,58,Female,Lalitpur
C18057,Customer_11465,24,Female,Lalitpur
C18119,Customer_11466,31,Female,Pokhara
C95111,Customer_11467,28,Male,Lalitpur
C67566,Customer_11468,24,Female,Kathmandu
C22666,Customer_11469,46,Male,Kathmandu
C39832,Customer_11470,27,Male,Biratnagar
C00269,Customer_11471,46,Female,Biratnagar
C82137,Customer_11472,26,Male,Pokhara
C66849,Customer_11473,53,Female,Lalitpur
C77529,Customer_11474,27,Male,Lalitpur
C51336,Customer_11475,36,Female,Lalitpur
C44323,Customer_11476,48,Female,Pokhara
C07509,Customer_11477,34,Male,Kathmandu
C46707,Customer_11478,26,Male,Lalitpur
C60878,Customer_11479,62,Male,Biratnagar
C16843,Customer_11480,50,Male,Kathmandu
C08034,Customer_11481,51,Male,Lalitpur
C48835,Customer_11482,62,Female,Lalitpur
C16772,Customer_11483,41,Female,Kathmandu
C25067,Customer_11484,26,Male,Pokhara
C96960,Customer_11485,24,Male,Lalitpur
C28804,Customer_11486,33,Female,Pokhara
C73986,Customer_11487,36,Female,Biratnagar
C94021,Customer_11488,56,Female,Lalitpur
C10649,Customer_11489,23,Male,Lalitpur
C17203,Customer_11490,28,Female,Lalitpur
C77642,Customer_11491,29,Male,Lalitpur
C26426,Customer_11492,59,Male,Pokhara
C34668,Customer_11493,30,Male,Pokhara
C50203,Customer_11494,29,Female,Kathmandu
C36405,Customer_11495,38,Male,Pokhara
C65577,Customer_11496,27,Female,Pokhara
C95792,Customer_11497,37,Male,Biratnagar
C31099,Customer_11498,53,Female,Kathmandu
C22446,Customer_11499,45,Female,Biratnagar
C35088,Customer_11500,41,Male,Kathmandu
C50081,Customer_11501,22,Male,Lalitpur
C67551,Customer_11502,54,Male,Biratnagar
C45791,Customer_11503,29,Female,Kathmandu
C16244,Customer_11504,52,Female,Pokhara
C67467,Customer_11505,57,Female,Biratnagar
C19794,Customer_11506,19,Female,Kathmandu
C58700,Customer_11507,58,Male,Biratnagar
C30266,Customer_11508,62,Female,Lalitpur
C45175,Customer_11509,56,Male,Pokhara
C57298,Customer_11510,59,Female,Lalitpur
C53031,Customer_11511,26,Female,Pokhara
C80008,Customer_11512,39,Male,Kathmandu
C42345,Customer_11513,64,Male,Kathmandu
C92417,Customer_11514,22,Female,Kathmandu
C01338,Customer_11515,29,Female,Kathmandu
C27949,Customer_11516,18,Male,Biratnagar
