OrderID,CustomerID,ProductID,OrderDate,Sales,Profit
O015432,C02931,P01799,2022-11-15,2886,1129
O015433,C07395,P01210,2022-08-27,1545,411
O015434,C03229,P00582,2022-07-12,2260,894
O015435,C01036,P00846,2023-03-04,809,944
O015436,C09360,P01578,2023-11-22,934,-267
O015437,C06893,P01111,2023-05-02,2584,1455
O015438,C01998,P01689,2023-11-04,1662,-172
O015439,C09467,P01104,2024-05-27,1502,1028
O015440,C03986,P00992,2022-08-23,940,1147
O015441,C07157,P01241,2024-08-16,2845,924
O015442,C02034,P01585,2022-11-02,2596,-445
O015443,C08811,P01392,2023-07-29,170,-347
O015444,C00165,P01928,2022-02-11,794,242
O015445,C04910,P01049,2023-12-26,4804,182
O015446,C01568,P00639,2022-02-21,535,585
O015447,C00688,P00410,2023-10-23,712,-331
O015448,C03850,P00273,2022-02-27,2020,524
O015449,C09528,P00836,2024-01-09,813,-398
O015450,C00638,P00811,2024-03-12,4594,1481
O015451,C01690,P01099,2023-05-08,2498,-162
O015452,C04960,P01836,2023-05-10,687,1165
O015453,C00670,P01280,2023-12-17,363,-360
O015454,C05041,P01714,2022-12-04,3229,358
O015455,C03489,P00995,2023-09-21,2081,549
O015456,C00963,P00122,2023-11-23,3581,0
O015457,C08827,P00372,2024-07-19,4658,-459
O015458,C08649,P00179,2022-11-24,1399,1
O015459,C01819,P01864,2023-04-07,4930,-427
O015460,C01510,P00844,2022-06-30,396,1012
O015461,C04063,P01019,2023-03-12,2306,-139
O015462,C02241,P01452,2023-12-16,2630,562
O015463,C07789,P01434,2024-01-03,2250,1002
O015464,C01948,P01603,2023-10-07,4877,900
O015465,C02839,P00382,2022-07-22,4947,1455
O015466,C03607,P00991,2024-02-08,3102,1143
O015467,C05681,P00289,2023-06-29,4037,1420
O015468,C04804,P00925,2022-06-23,2008,516
O015469,C07322,P00117,2024-09-22,2229,1031
O015470,C08034,P00486,2024-04-17,4034,423
O015471,C09748,P00308,2023-10-24,1912,1460
O015472,C01187,P00501,2023-06-30,707,419
O015473,C01059,P01701,2022-04-30,3618,731
O015474,C03651,P00529,2023-11-01,4396,650
O015475,C00013,P00566,2022-07-15,4879,-465
O015476,C09035,P01621,2023-04-13,3769,-459
O015477,C00990,P01023,2023-12-03,3183,-159
O015478,C07495,P00912,2023-09-08,327,859
O015479,C03286,P01889,2023-10-06,4517,459
O015480,C02690,P00513,2023-01-16,2705,1256
O015481,C00164,P00749,2022-11-27,3831,575
O015482,C00940,P01312,2024-04-26,3790,648
O015483,C03289,P00162,2023-06-15,1155,362
O015484,C08741,P00984,2023-11-19,328,379
O015485,C09644,P00366,2024-08-04,1234,992
O015486,C00807,P01472,2022-11-08,1109,1098
O015487,C06458,P01797,2022-12-10,3659,155
O015488,C02600,P01567,2023-09-25,1439,410
O015489,C01790,P00164,2022-07-06,2910,21
O015490,C08213,P01108,2023-08-24,2234,1061
O015491,C01401,P01800,2023-10-28,1109,787
O015492,C05163,P01071,2024-05-08,2564,765
O015493,C00910,P00982,2023-10-24,2885,-37
O015494,C08229,P01269,2022-04-13,2616,245
O015495,C09397,P00221,2022-10-14,2438,1049
O015496,C07526,P00134,2024-08-30,2546,985
O015497,C04762,P00994,2022-04-17,1761,492
O015498,C03824,P00103,2023-04-28,1968,-451
O015499,C06495,P00412,2022-07-17,1018,788
O015500,C03880,P01069,2023-02-20,1925,1091
O015501,C05030,P00625,2022-07-20,3124,732
O015502,C06797,P01219,2023-11-11,175,-447
O015503,C05994,P00206,2023-07-18,594,-11
O015504,C09566,P00020,2023-12-14,3496,-416
O015505,C03268,P00801,2024-02-04,1179,-188
O015506,C05313,P00105,2023-01-08,2803,447
O015507,C09255,P00490,2022-07-21,2888,264
O015508,C05640,P00219,2022-01-29,2885,318
O015509,C01407,P01908,2022-12-15,2992,1113
O015510,C02885,P00676,2023-12-16,1860,990
O015511,C06207,P01574,2023-08-29,4327,1056
O015512,C07313,P01267,2023-01-22,517,1338
O015513,C07821,P00647,2024-03-15,2126,691
O015514,C06709,P00221,2023-03-09,3944,-268
O015515,C02620,P00055,2023-08-02,1506,323
O015516,C05405,P00331,2023-02-16,159,-351
O015517,C07293,P01426,2022-09-25,3887,897
O015518,C04033,P00403,2023-09-23,2609,1465
O015519,C05404,P01979,2024-07-17,1260,-459
O015520,C04414,P00663,2023-10-14,4020,-442
O015521,C01765,P01980,2022-04-01,4376,733
O015522,C00244,P00883,2024-04-05,3399,-73
O015523,C03805,P00323,2022-05-12,742,-357
O015524,C00017,P00446,2023-07-27,3076,346
O015525,C06891,P00385,2023-02-10,4207,580
O015526,C01740,P01233,2024-09-22,3362,700
O015527,C00913,P00803,2024-01-22,1283,1079
O015528,C02809,P00413,2024-07-05,3379,-455
O015529,C05667,P01033,2023-09-12,1585,-452
O015530,C04655,P01920,2023-01-26,452,-156
O015531,C01515,P00037,2024-01-04,4966,758
O015532,C01818,P00226,2022-10-27,1624,-450
O015533,C05403,P00434,2022-12-17,3945,-99
O015534,C05321,P01623,2024-01-15,2301,207
O015535,C03642,P00392,2022-07-24,3783,-132
O015536,C04252,P00285,2024-08-18,4725,235
O015537,C02972,P00125,2024-05-11,614,852
O015538,C02271,P01393,2022-07-10,4071,-376
O015539,C01817,P00908,2024-06-21,1142,1120
O015540,C03183,P00309,2024-07-28,2299,121
O015541,C04556,P01506,2023-08-19,1490,-9
O015542,C07047,P01280,2023-06-01,3363,639
O015543,C06236,P01969,2022-09-08,3965,1429
O015544,C06181,P00379,2024-08-04,651,214
O015545,C08669,P00432,2024-09-02,902,-394
O015546,C04912,P01295,2022-01-29,4709,831
O015547,C06510,P01386,2024-01-01,2725,1229
O015548,C02746,P00798,2024-04-28,4687,789
O015549,C03079,P00153,2024-07-09,4932,-221
O015550,C02498,P01031,2022-08-14,2358,1139
O015551,C00119,P01457,2022-04-11,2801,1461
O015552,C05632,P00235,2022-04-29,2455,1313
O015553,C08495,P00999,2022-04-17,271,1259
O015554,C02333,P00237,2024-08-28,2361,1317
O015555,C08312,P01443,2022-01-04,2995,-160
O015556,C06325,P00303,2022-09-19,876,-125
O015557,C05105,P00573,2022-04-04,4551,1287
O015558,C03654,P01240,2024-05-31,3098,798
O015559,C02364,P00863,2024-02-21,1538,779
O015560,C04859,P00903,2023-11-20,4420,1149
O015561,C03124,P00113,2024-01-06,2294,1135
O015562,C09753,P01792,2023-04-14,3398,702
O015563,C04744,P01227,2022-10-01,3027,-386
O015564,C07311,P00812,2022-11-29,2986,1062
O015565,C06173,P01018,2023-03-11,133,695
O015566,C05028,P01216,2023-07-26,641,888
O015567,C06887,P01549,2023-01-09,2582,683
O015568,C04481,P01277,2022-01-12,4315,-191
O015569,C09683,P00034,2024-01-04,1346,107
O015570,C05547,P01769,2024-08-06,2169,1151
O015571,C08828,P01435,2022-03-12,302,222
O015572,C09621,P01719,2024-07-16,2235,-52
O015573,C04787,P00246,2023-08-02,1975,995
O015574,C02896,P00700,2024-03-30,2565,1347
O015575,C05597,P01892,2022-08-30,1863,393
O015576,C09673,P00952,2022-02-16,4459,294
O015577,C00710,P00101,2022-11-01,2772,701
O015578,C07511,P01232,2023-06-28,3187,1095
O015579,C01059,P01491,2024-04-11,3892,710
O015580,C07529,P00434,2022-04-26,1821,-368
O015581,C04435,P01260,2022-06-18,94,1144
O015582,C05926,P00078,2023-11-08,4678,952
O015583,C06960,P00171,2022-07-02,4052,1428
O015584,C00803,P01516,2023-12-24,1043,1390
O015585,C09563,P01560,2022-10-26,3904,1345
O015586,C01502,P01539,2023-10-17,157,1420
O015587,C05613,P01397,2022-08-12,2890,328
O015588,C02635,P01397,2024-06-16,2464,331
O015589,C04840,P01501,2022-04-02,4907,917
O015590,C06745,P01528,2024-05-13,1190,1225
O015591,C03103,P01669,2024-02-23,1058,734
O015592,C04918,P01175,2024-04-20,2858,1307
O015593,C04389,P01410,2024-04-02,2479,-380
O015594,C08718,P01100,2022-11-26,69,1062
O015595,C01215,P01529,2024-05-07,973,-366
O015596,C03295,P00071,2022-05-26,3034,1114
O015597,C04285,P00342,2023-04-21,421,430
O015598,C09272,P01028,2023-10-29,2424,-423
O015599,C01595,P00698,2022-12-05,4060,932
O015600,C00806,P00414,2023-09-11,1044,386
O015601,C08506,P01450,2024-09-26,223,-337
O015602,C05841,P00034,2023-04-26,2160,369
O015603,C05321,P01084,2023-05-22,654,878
O015604,C03271,P00340,2023-04-15,2975,-476
O015605,C02115,P01276,2023-01-03,1941,163
O015606,C02161,P00457,2022-12-05,229,715
O015607,C08396,P01382,2023-01-24,2921,-148
O015608,C05264,P01768,2024-09-07,1582,1241
O015609,C04661,P01116,2023-11-27,1871,173
O015610,C05527,P01931,2023-03-18,3440,115
O015611,C05795,P01401,2022-11-19,1934,59
O015612,C07824,P00716,2023-06-12,3986,120
O015613,C00144,P01515,2023-03-25,793,274
O015614,C08619,P01114,2023-07-22,233,146
O015615,C02805,P00938,2022-08-28,3250,123
O015616,C09962,P01389,2023-06-19,4825,872
O015617,C02856,P00547,2022-08-11,1151,-256
O015618,C05035,P01557,2023-08-20,4907,498
O015619,C01328,P00749,2024-06-11,3249,1222
O015620,C04168,P00205,2023-01-15,4616,-82
O015621,C04177,P01179,2024-02-26,2840,-233
O015622,C06735,P01193,2024-04-08,3962,228
O015623,C04655,P00683,2023-12-04,2604,369
O015624,C06706,P01822,2023-10-01,481,1406
O015625,C06950,P00795,2024-03-27,4758,1104
O015626,C06583,P00331,2023-03-12,1087,74
O015627,C01249,P01854,2023-08-29,412,-388
O015628,C00993,P00677,2022-11-23,3006,1367
O015629,C08767,P00553,2024-09-12,4635,478
O015630,C01584,P01543,2024-03-09,892,-143
O015631,C05293,P01767,2022-02-06,2247,608
O015632,C06046,P00077,2024-04-16,2647,-428
O015633,C02776,P01010,2024-04-02,4720,1173
O015634,C00976,P00823,2023-04-19,3004,263
O015635,C08031,P01455,2023-09-15,3044,-388
O015636,C07468,P01749,2022-06-20,2138,867
O015637,C04192,P01801,2024-09-14,4894,806
O015638,C04472,P00249,2022-04-15,1662,491
O015639,C01236,P01099,2023-06-15,2674,1052
O015640,C03891,P00692,2023-04-21,2460,494
O015641,C05264,P01596,2022-07-28,1714,428
O015642,C09013,P01783,2024-02-27,3413,-166
O015643,C07452,P00513,2023-10-11,3132,590
O015644,C02030,P00870,2024-05-06,3334,898
O015645,C08330,P01140,2022-09-26,367,522
O015646,C01314,P01018,2022-12-08,1650,1356
O015647,C01229,P01935,2023-03-29,106,-169
O015648,C00601,P00163,2023-05-14,4979,278
O015649,C09322,P00396,2024-07-16,1162,498
O015650,C06957,P00851,2023-03-31,2647,-49
O015651,C09555,P00171,2022-11-13,2309,766
O015652,C05526,P01153,2023-11-10,1764,416
O015653,C02920,P00224,2024-03-31,3805,-150
O015654,C08011,P01268,2023-07-30,4446,811
O015655,C04955,P01799,2022-02-15,1295,621
O015656,C05374,P00609,2022-04-07,2638,-199
O015657,C01702,P00123,2022-11-16,3578,1396
O015658,C05060,P01116,2024-06-23,847,-305
O015659,C03562,P01004,2022-12-02,439,813
O015660,C03685,P00588,2024-01-04,3612,460
O015661,C02159,P00191,2024-03-18,2155,219
O015662,C07369,P00719,2024-09-04,2779,1163
O015663,C02766,P00486,2023-11-11,362,-60
O015664,C03917,P00163,2022-09-16,3716,626
O015665,C08937,P01831,2023-05-01,4652,297
O015666,C02003,P01782,2022-01-28,3797,1307
O015667,C07659,P01398,2024-01-14,1905,-436
O015668,C01399,P01111,2022-02-09,2086,166
O015669,C09946,P00334,2023-07-30,1895,1307
O015670,C06208,P00026,2023-11-11,2626,1233
O015671,C02673,P01322,2022-10-20,1636,595
O015672,C03776,P00343,2023-02-24,1788,408
O015673,C06879,P00301,2024-01-15,1202,1144
O015674,C04509,P00231,2023-07-18,3427,714
O015675,C06613,P00737,2023-03-08,2249,1150
O015676,C04958,P00904,2023-01-10,408,483
O015677,C00159,P00628,2024-05-31,4349,1007
O015678,C05569,P01128,2023-06-27,1894,819
O015679,C09521,P01189,2024-08-21,3027,-486
O015680,C02457,P01055,2023-01-28,1838,174
O015681,C00733,P00960,2024-02-24,2699,212
O015682,C08836,P01792,2024-03-30,1516,943
O015683,C06841,P00544,2024-07-12,4898,1395
O015684,C01181,P01368,2023-07-11,2169,-490
O015685,C03175,P01205,2022-06-30,1413,48
O015686,C05643,P00410,2022-11-06,233,67
O015687,C03385,P00374,2022-12-19,4255,1206
O015688,C02654,P01876,2023-12-13,1818,512
O015689,C08439,P00735,2022-07-18,292,-144
O015690,C05159,P00951,2023-01-29,1668,1186
O015691,C05638,P00097,2024-04-12,3259,783
O015692,C08050,P01018,2023-10-21,3279,-200
O015693,C09818,P01705,2024-02-03,2500,367
O015694,C08638,P01876,2022-09-27,1526,1096
O015695,C02399,P01562,2024-06-04,1274,1129
O015696,C09652,P00442,2023-04-29,2026,1417
O015697,C04712,P00366,2022-12-16,2103,486
O015698,C02173,P01918,2023-05-06,4269,-268
O015699,C05257,P01248,2024-09-18,1231,575
O015700,C05829,P00370,2023-01-13,546,588
O015701,C09626,P00275,2022-11-18,4480,900
O015702,C04431,P00074,2022-01-14,509,33
O015703,C06881,P00851,2023-03-18,134,1062
O015704,C03400,P01699,2023-03-30,1641,203
O015705,C04515,P01581,2022-12-08,3387,-317
O015706,C05074,P01285,2023-12-14,3838,737
O015707,C09750,P00536,2023-06-03,2694,55
O015708,C08386,P00482,2023-10-09,1228,971
O015709,C03052,P00650,2023-09-21,283,638
O015710,C04094,P00682,2024-01-03,2029,1359
O015711,C01393,P01758,2022-02-20,2241,-20
O015712,C04861,P00094,2024-09-17,4849,-273
O015713,C04567,P01138,2024-07-16,2083,601
O015714,C04997,P01729,2024-01-03,2510,777
O015715,C00768,P01283,2022-01-22,1334,-455
O015716,C05769,P00947,2024-07-04,4550,1433
O015717,C03116,P00462,2024-03-28,3025,1036
O015718,C03942,P01328,2022-07-18,3294,195
O015719,C00319,P01609,2022-05-22,4110,468
O015720,C02859,P01661,2022-08-08,3186,-287
O015721,C02734,P00780,2024-05-14,1934,912
O015722,C08819,P01278,2022-07-25,1029,1277
O015723,C02435,P00843,2024-08-08,352,-243
O015724,C06840,P01256,2022-11-20,4148,1345
O015725,C01267,P01746,2023-03-01,1880,1236
O015726,C00231,P01734,2022-11-13,796,15
O015727,C08553,P01605,2022-12-12,2138,966
O015728,C03428,P01241,2023-03-18,3187,1459
O015729,C05920,P00487,2024-08-19,585,110
O015730,C00118,P01547,2024-01-30,134,-101
O015731,C05294,P01559,2023-10-08,2629,821
O015732,C07507,P01308,2023-03-18,2381,610
O015733,C07977,P00431,2022-12-01,191,139
O015734,C01471,P00499,2022-06-13,2983,1285
O015735,C03001,P01378,2023-12-14,1112,87
O015736,C02736,P00032,2022-01-07,4058,-486
O015737,C02927,P00018,2024-06-30,640,419
O015738,C02046,P01716,2022-05-06,3992,932
O015739,C09658,P01019,2023-07-19,4629,27
O015740,C04424,P01764,2023-05-06,1472,713
O015741,C09842,P01496,2024-09-11,2356,338
O015742,C09084,P00271,2024-07-01,4070,-165
O015743,C08010,P01842,2024-05-06,3833,1279
O015744,C05456,P01703,2022-06-20,1364,811
O015745,C07427,P00231,2023-02-12,4776,-475
O015746,C03241,P00438,2023-12-03,416,1206
O015747,C05870,P00073,2022-08-05,4008,241
O015748,C01096,P01787,2024-02-19,1460,106
O015749,C02187,P01292,2022-02-14,1025,-175
O015750,C00888,P01665,2024-03-08,886,391
O015751,C05696,P01527,2023-03-08,4081,510
O015752,C07538,P00397,2022-01-01,3974,-493
O015753,C00144,P01194,2022-10-02,3516,573
O015754,C03899,P01776,2022-08-24,3931,-377
O015755,C02617,P01393,2024-02-18,4323,1383
O015756,C09567,P00118,2023-10-13,2528,725
O015757,C03703,P01381,2024-05-12,1526,-310
O015758,C06675,P01596,2022-08-13,675,757
O015759,C08698,P01008,2023-11-02,3216,478
O015760,C08331,P00782,2022-03-09,69,-173
O015761,C01869,P01228,2022-01-01,1409,245
O015762,C08302,P01284,2023-01-08,4004,755
O015763,C05949,P00470,2024-07-23,4337,288
O015764,C02093,P01659,2022-11-11,2201,1395
O015765,C00972,P00309,2022-04-08,2785,202
O015766,C02841,P01113,2024-08-31,4655,484
O015767,C09990,P00230,2024-05-12,4308,1325
O015768,C08081,P00227,2023-02-06,558,723
O015769,C04511,P01562,2024-02-07,399,-384
O015770,C08189,P00578,2022-10-17,1404,901
O015771,C05651,P00617,2022-08-07,3340,697
O015772,C07517,P00315,2024-09-17,2901,667
O015773,C04741,P01094,2023-07-01,1411,1099
O015774,C03591,P00396,2023-08-28,1650,938
O015775,C08787,P00559,2024-06-22,4438,1276
O015776,C06550,P00324,2022-12-04,4915,1035
O015777,C08492,P00224,2022-07-29,842,821
O015778,C01442,P01805,2023-08-26,3819,463
O015779,C00654,P00503,2024-04-20,4515,-208
O015780,C03757,P01032,2024-08-18,2372,1145
O015781,C09048,P00657,2022-08-09,2422,1337
O015782,C01936,P01573,2024-06-01,1726,1495
O015783,C07808,P01256,2022-02-02,2704,-349
O015784,C02453,P01398,2024-08-01,1232,-13
O015785,C07345,P01672,2022-02-14,2865,-280
O015786,C03419,P01014,2022-03-18,3934,1337
O015787,C01222,P01628,2023-01-17,342,1094
O015788,C06696,P01017,2024-07-27,3640,1041
O015789,C04714,P00371,2022-03-08,1996,-243
O015790,C02114,P00240,2022-02-17,126,118
O015791,C05810,P01380,2023-10-19,1533,1059
O015792,C07662,P01639,2023-08-25,972,976
O015793,C06497,P00035,2024-02-02,4496,-157
O015794,C00051,P00695,2024-01-14,1722,1117
O015795,C09836,P01715,2023-07-18,3968,1460
O015796,C02967,P00106,2024-04-10,4097,849
O015797,C03247,P01871,2022-01-23,2880,1281
O015798,C04539,P00470,2024-09-07,1365,1306
O015799,C06247,P01624,2024-02-04,375,356
O015800,C07494,P00049,2022-05-13,325,1222
O015801,C05790,P01194,2022-08-26,1720,-276
O015802,C09827,P01592,2022-01-28,3959,1307
O015803,C02697,P01469,2023-03-17,4488,217
O015804,C07842,P00554,2023-06-12,1586,1055
O015805,C03854,P01833,2022-08-18,2305,974
O015806,C05940,P01448,2022-12-07,4760,1210
O015807,C03420,P00988,2023-11-14,1632,405
O015808,C03146,P00890,2022-05-24,4923,-211
O015809,C07181,P00777,2023-05-12,1249,551
O015810,C05977,P00439,2022-06-23,76,714
O015811,C05423,P00403,2024-01-11,3554,925
O015812,C09478,P01389,2022-08-04,800,-112
O015813,C05550,P00824,2022-10-15,2621,621
O015814,C09362,P01447,2023-04-10,2185,-13
O015815,C07880,P00535,2023-10-08,1916,873
O015816,C07901,P01924,2022-01-04,3087,927
O015817,C09963,P01879,2023-06-21,3246,698
O015818,C03517,P00755,2022-05-05,1836,-90
O015819,C00965,P00097,2022-11-16,2798,-265
O015820,C03781,P01981,2022-08-07,3023,-480
O015821,C08241,P00278,2022-04-23,3065,-208
O015822,C03980,P00888,2022-10-24,4683,-318
O015823,C00560,P00921,2022-05-03,434,799
O015824,C07357,P00407,2022-08-24,4343,-186
O015825,C02441,P01764,2023-04-20,4136,458
O015826,C01109,P00783,2022-06-28,2163,289
O015827,C05631,P01481,2022-08-31,3670,-403
O015828,C05309,P00884,2024-02-06,1059,491
O015829,C08359,P00765,2022-05-14,3972,-498
O015830,C01204,P01104,2023-04-23,4116,842
O015831,C07844,P01510,2023-07-26,3693,576
O015832,C00932,P00999,2024-02-04,1832,-453
O015833,C03351,P01721,2024-08-24,289,849
O015834,C08097,P00887,2023-08-17,1530,159
O015835,C03936,P01204,2023-03-24,3203,-392
O015836,C06359,P01783,2024-06-09,1946,1131
O015837,C09364,P00172,2024-04-12,436,1219
O015838,C01464,P01183,2023-04-23,2796,299
O015839,C07007,P00372,2022-06-08,588,660
O015840,C08059,P01353,2024-04-05,4143,66
O015841,C06652,P01468,2024-05-02,4886,760
O015842,C03999,P01158,2022-02-06,1235,187
O015843,C09584,P00027,2024-05-22,769,1145
O015844,C06625,P00315,2022-05-16,647,906
O015845,C04513,P00775,2022-06-24,1217,512
O015846,C06261,P01536,2023-08-10,1810,-359
O015847,C03496,P01050,2023-01-11,1030,-173
O015848,C05170,P01151,2024-08-21,4065,1288
O015849,C00079,P01010,2023-03-03,1733,693
O015850,C02677,P01565,2024-08-18,1812,990
O015851,C06376,P01707,2022-02-07,180,508
O015852,C06050,P00248,2023-07-25,2960,1161
O015853,C08309,P01231,2023-10-23,2469,199
O015854,C08438,P01683,2023-10-31,2660,738
O015855,C03089,P01663,2024-02-05,1195,703
O015856,C09092,P01339,2023-10-11,3401,814
O015857,C04342,P00005,2023-03-17,1867,-175
O015858,C00100,P00570,2023-05-01,620,1121
O015859,C08846,P01542,2023-05-21,3936,1087
O015860,C00712,P00407,2023-02-17,2881,-388
O015861,C06405,P01384,2022-03-10,4963,240
O015862,C07778,P01620,2024-04-07,1548,903
O015863,C02040,P00912,2022-01-22,603,835
O015864,C03530,P01933,2022-12-21,1648,480
O015865,C08684,P00399,2022-03-24,1488,277
O015866,C07562,P00557,2024-04-04,3313,1024
O015867,C09072,P01928,2022-05-27,1310,618
O015868,C09218,P01624,2023-06-24,1681,136
O015869,C03931,P01946,2023-02-15,188,897
O015870,C05856,P00858,2024-06-23,1947,-497
O015871,C04466,P01078,2023-02-08,2754,1243
O015872,C09559,P00113,2022-12-17,333,794
O015873,C09306,P00735,2023-02-14,4592,1123
O015874,C08921,P00341,2022-05-20,3809,915
O015875,C05246,P00532,2023-11-27,826,6
O015876,C04329,P01020,2023-04-03,2714,1434
O015877,C00666,P01093,2023-11-12,3978,1017
O015878,C04153,P01700,2023-06-20,1864,657
O015879,C00605,P01246,2024-07-12,3411,167
O015880,C01464,P01959,2023-09-13,4763,469
O015881,C06134,P01141,2022-09-22,4273,302
O015882,C06276,P01022,2022-03-18,590,729
O015883,C07499,P00680,2022-07-15,4459,1146
O015884,C04352,P01034,2024-05-27,2342,877
O015885,C02229,P00049,2024-06-27,3061,282
O015886,C04444,P01309,2024-04-13,4575,27
O015887,C03846,P01347,2022-05-12,4775,668
O015888,C00006,P01829,2024-01-19,610,-312
O015889,C03420,P01493,2022-07-23,1298,526
O015890,C03968,P00223,2024-07-25,4702,-492
O015891,C02919,P00090,2023-02-18,3792,660
O015892,C05365,P00151,2024-08-14,4154,-319
O015893,C01606,P00828,2022-12-05,671,878
O015894,C02684,P00440,2024-08-19,2919,339
O015895,C04696,P00838,2024-01-31,1716,128
O015896,C09455,P00509,2024-07-11,2771,1395
O015897,C00754,P00942,2024-01-03,4204,718
O015898,C03574,P01230,2023-08-04,1316,213
O015899,C02514,P00349,2024-01-13,3288,114
O015900,C03126,P00459,2023-10-17,1286,-8
O015901,C09792,P01194,2022-11-30,316,13
O015902,C00745,P00105,2024-09-13,2433,414
O015903,C09858,P00793,2022-05-01,4467,275
O015904,C05083,P01961,2023-06-30,4978,1194
O015905,C09774,P01100,2024-05-29,2258,643
O015906,C08933,P00034,2022-03-26,1794,980
O015907,C09689,P01614,2024-02-06,4754,-118
O015908,C00566,P01465,2024-03-20,221,278
O015909,C06377,P01262,2022-01-05,4955,-278
O015910,C05933,P01106,2022-05-09,2917,-10
O015911,C06529,P00412,2022-12-10,4835,1083
O015912,C05955,P00330,2024-01-02,413,-476
O015913,C07101,P00632,2022-08-08,3371,811
O015914,C00236,P01935,2024-01-15,4008,-177
O015915,C03344,P00432,2023-12-04,3448,269
O015916,C00405,P01247,2024-07-08,1800,300
O015917,C04306,P01004,2024-08-04,4834,1069
O015918,C00559,P00572,2024-02-08,3645,418
O015919,C04437,P00148,2022-11-17,2314,18
O015920,C09308,P01069,2022-05-22,3051,612
O015921,C08529,P00931,2023-02-02,3050,-143
O015922,C08130,P01270,2022-04-27,683,30
O015923,C04816,P01670,2023-04-09,3313,104
