CustomerID,Segment,Region
C03454,Consumer,Europe
C03455,Corporate,Asia
C03456,Consumer,Asia
C03457,Consumer,US
C03458,Consumer,Europe
C03459,Home Office,Europe
C03460,Consumer,US
C03461,Consumer,US
C03462,Consumer,Europe
C03463,Home Office,Europe
C03464,Home Office,US
C03465,Home Office,Asia
C03466,Home Office,US
C03467,Home Office,Europe
C03468,Consumer,Europe
C03469,Home Office,US
C03470,Consumer,Asia
C03471,Home Office,Asia
C03472,Corporate,Asia
C03473,Home Office,Europe
C03474,Corporate,Asia
C03475,Home Office,US
C03476,Home Office,Europe
C03477,Consumer,Asia
C03478,Home Office,Europe
C03479,Consumer,Asia
C03480,Home Office,Europe
C03481,Corporate,US
C03482,Corporate,Europe
C03483,Corporate,US
C03484,Corporate,Europe
C03485,Corporate,US
C03486,Consumer,Asia
C03487,Home Office,Asia
C03488,Consumer,Europe
C03489,Consumer,Europe
C03490,Consumer,Europe
C03491,Consumer,Europe
C03492,Home Office,US
C03493,Consumer,US
C03494,Consumer,US
C03495,Consumer,Europe
C03496,Home Office,US
C03497,Consumer,Europe
C03498,Consumer,US
C03499,Home Office,US
C03500,Home Office,Europe
C03501,Home Office,Asia
C03502,Consumer,Europe
C03503,Consumer,US
C03504,Home Office,Europe
C03505,Consumer,Asia
C03506,Consumer,Asia
C03507,Consumer,US
C03508,Consumer,US
C03509,Home Office,Asia
C03510,Corporate,US
C03511,Consumer,Europe
C03512,Home Office,Asia
C03513,Home Office,Europe
C03514,Consumer,Europe
C03515,Home Office,US
C03516,Home Office,Asia
C03517,Home Office,US
C03518,Consumer,US
C03519,Consumer,Europe
C03520,Consumer,US
C03521,Consumer,US
C03522,Corporate,US
C03523,Consumer,Europe
C03524,Home Office,US
C03525,Corporate,Europe
C03526,Home Office,Asia
C03527,Home Office,Asia
C03528,Home Office,Asia
C03529,Corporate,Asia
C03530,Corporate,Asia
C03531,Corporate,Asia
C03532,Corporate,Asia
C03533,Home Office,US
C03534,Corporate,US
C03535,Home Office,Europe
C03536,Corporate,Asia
C03537,Home Office,Europe
C03538,Home Office,Europe
C03539,Corporate,Asia
C03540,Consumer,Asia
C03541,Home Office,US
C03542,Home Office,US
C03543,Consumer,Europe
C03544,Corporate,US
C03545,Corporate,Asia
C03546,Corporate,Asia
C03547,Corporate,US
C03548,Consumer,US
C03549,Home Office,Asia
C03550,Corporate,US
C03551,Corporate,US
C03552,Corporate,Europe
C03553,Consumer,Europe
C03554,Consumer,Asia
C03555,Corporate,Europe
C03556,Consumer,Asia
C03557,Corporate,Europe
C03558,Consumer,Europe
C03559,Consumer,Europe
C03560,Consumer,Europe
C03561,Consumer,Asia
C03562,Consumer,Asia
C03563,Home Office,Asia
C03564,Home Office,Europe
C03565,Consumer,Asia
C03566,Consumer,Europe
C03567,Home Office,Asia
C03568,Home Office,Asia
C03569,Home Office,Asia
C03570,Home Office,Asia
C03571,Home Office,Asia
C03572,Home Office,US
C03573,Home Office,Asia
C03574,Consumer,Asia
C03575,Corporate,Asia
C03576,Corporate,Asia
C03577,Home Office,US
C03578,Home Office,Europe
C03579,Home Office,Europe
C03580,Consumer,Europe
C03581,Consumer,Europe
C03582,Corporate,US
C03583,Corporate,Asia
C03584,Home Office,Europe
C03585,Consumer,Europe
C03586,Corporate,Europe
C03587,Consumer,US
C03588,Corporate,Europe
C03589,Home Office,Asia
C03590,Consumer,Asia
C03591,Home Office,Europe
C03592,Home Office,Asia
C03593,Corporate,Europe
C03594,Corporate,Europe
C03595,Consumer,Europe
C03596,Consumer,US
C03597,Home Office,US
C03598,Corporate,US
C03599,Consumer,Europe
C03600,Corporate,Asia
C03601,Consumer,US
C03602,Corporate,Europe
C03603,Corporate,Asia
C03604,Corporate,Asia
C03605,Consumer,US
C03606,Consumer,US
C03607,Consumer,Asia
C03608,Consumer,US
C03609,Consumer,US
C03610,Home Office,Europe
C03611,Corporate,US
C03612,Consumer,Europe
C03613,Home Office,Asia
C03614,Corporate,Asia
C03615,Corporate,Asia
C03616,Home Office,Asia
C03617,Corporate,Europe
C03618,Home Office,Europe
C03619,Home Office,Asia
C03620,Consumer,Europe
C03621,Home Office,Asia
C03622,Corporate,Asia
C03623,Home Office,US
C03624,Home Office,US
C03625,Home Office,US
C03626,Corporate,US
C03627,Consumer,US
C03628,Home Office,Europe
C03629,Home Office,Europe
C03630,Corporate,Europe
C03631,Corporate,Asia
C03632,Corporate,Asia
C03633,Consumer,Asia
C03634,Consumer,Europe
C03635,Home Office,US
C03636,Corporate,Asia
C03637,Corporate,Asia
C03638,Home Office,Europe
C03639,Home Office,US
C03640,Corporate,Asia
C03641,Home Office,US
C03642,Consumer,Europe
C03643,Consumer,Asia
C03644,Corporate,Europe
C03645,Home Office,Asia
C03646,Home Office,Asia
C03647,Consumer,Europe
C03648,Corporate,Europe
C03649,Corporate,Asia
C03650,Consumer,US
C03651,Consumer,US
C03652,Consumer,Europe
C03653,Corporate,Asia
C03654,Home Office,US
C03655,Home Office,Asia
C03656,Home Office,Asia
C03657,Consumer,US
C03658,Home Office,Europe
C03659,Corporate,Asia
C03660,Corporate,Europe
C03661,Corporate,Asia
C03662,Home Office,Asia
C03663,Home Office,Europe
C03664,Corporate,US
C03665,Home Office,US
C03666,Consumer,Asia
C03667,Corporate,US
C03668,Consumer,Europe
C03669,Corporate,Asia
C03670,Home Office,Europe
C03671,Home Office,Europe
C03672,Consumer,US
C03673,Consumer,Asia
C03674,Consumer,Europe
C03675,Consumer,US
C03676,Corporate,US
C03677,Consumer,US
C03678,Home Office,Asia
C03679,Consumer,Europe
C03680,Consumer,Europe
C03681,Consumer,Europe
C03682,Corporate,US
C03683,Corporate,Asia
C03684,Corporate,Europe
C03685,Corporate,US
C03686,Corporate,US
C03687,Consumer,Asia
C03688,Home Office,US
C03689,Home Office,US
C03690,Consumer,Europe
C03691,Corporate,US
C03692,Consumer,Asia
C03693,Consumer,Asia
C03694,Corporate,Asia
C03695,Home Office,Asia
C03696,Consumer,US
C03697,Home Office,US
C03698,Corporate,Asia
C03699,Consumer,Europe
C03700,Consumer,Asia
C03701,Home Office,Europe
C03702,Home Office,US
C03703,Corporate,Asia
C03704,Corporate,Europe
C03705,Corporate,Europe
C03706,Corporate,Asia
C03707,Consumer,US
C03708,Home Office,US
C03709,Consumer,Europe
C03710,Consumer,US
C03711,Home Office,US
C03712,Corporate,US
C03713,Consumer,Europe
C03714,Home Office,Europe
C03715,Home Office,Asia
C03716,Consumer,US
C03717,Consumer,US
C03718,Corporate,US
C03719,Home Office,Asia
C03720,Consumer,Asia
C03721,Consumer,Asia
C03722,Consumer,US
C03723,Corporate,US
C03724,Corporate,Europe
C03725,Consumer,Europe
C03726,Consumer,Asia
C03727,Home Office,Asia
C03728,Consumer,Europe
C03729,Consumer,US
C03730,Consumer,Asia
C03731,Home Office,Asia
C03732,Corporate,US
C03733,Home Office,Asia
C03734,Home Office,Europe
C03735,Corporate,US
C03736,Consumer,Asia
C03737,Home Office,Asia
C03738,Home Office,US
C03739,Home Office,Asia
C03740,Corporate,Europe
C03741,Home Office,Asia
C03742,Corporate,US
C03743,Consumer,US
C03744,Corporate,Asia
C03745,Consumer,US
C03746,Corporate,Europe
C03747,Corporate,Europe
C03748,Consumer,Europe
C03749,Home Office,Europe
C03750,Consumer,US
C03751,Corporate,Asia
C03752,Corporate,Asia
C03753,Consumer,Asia
C03754,Consumer,Europe
C03755,Corporate,Asia
C03756,Consumer,Asia
C03757,Corporate,Europe
C03758,Home Office,Asia
C03759,Corporate,US
C03760,Home Office,Asia
C03761,Consumer,Europe
C03762,Corporate,Asia
C03763,Home Office,US
C03764,Corporate,Asia
C03765,Home Office,Asia
C03766,Corporate,Asia
C03767,Home Office,Europe
C03768,Consumer,US
C03769,Home Office,Asia
C03770,Home Office,Asia
C03771,Home Office,Europe
C03772,Corporate,Europe
C03773,Corporate,US
C03774,Home Office,US
C03775,Corporate,Asia
C03776,Corporate,US
C03777,Home Office,US
C03778,Corporate,US
C03779,Home Office,Europe
C03780,Consumer,Asia
C03781,Consumer,Europe
C03782,Consumer,Europe
C03783,Consumer,Europe
C03784,Corporate,Europe
C03785,Corporate,Asia
C03786,Consumer,Europe
C03787,Corporate,Asia
C03788,Home Office,US
C03789,Consumer,Asia
C03790,Consumer,Asia
C03791,Consumer,Asia
C03792,Home Office,Asia
C03793,Consumer,Europe
C03794,Home Office,Asia
C03795,Consumer,Europe
C03796,Corporate,US
C03797,Consumer,Asia
C03798,Home Office,US
C03799,Consumer,Asia
C03800,Home Office,Europe
C03801,Consumer,Asia
C03802,Home Office,US
C03803,Corporate,US
C03804,Home Office,Europe
C03805,Corporate,Europe
C03806,Consumer,Asia
C03807,Home Office,US
C03808,Consumer,Asia
C03809,Corporate,Asia
C03810,Corporate,Europe
C03811,Consumer,Asia
C03812,Home Office,Europe
C03813,Consumer,US
C03814,Consumer,Europe
C03815,Consumer,Europe
C03816,Home Office,Europe
C03817,Consumer,Asia
C03818,Home Office,US
C03819,Corporate,Europe
C03820,Home Office,US
C03821,Corporate,Asia
C03822,Corporate,Europe
C03823,Consumer,Europe
C03824,Consumer,US
C03825,Home Office,Asia
C03826,Corporate,US
C03827,Consumer,US
C03828,Corporate,US
C03829,Consumer,Europe
C03830,Consumer,Europe
C03831,Home Office,US
C03832,Corporate,Europe
C03833,Home Office,Europe
C03834,Corporate,Asia
C03835,Consumer,Europe
C03836,Home Office,Europe
C03837,Corporate,US
C03838,Home Office,Asia
C03839,Consumer,Europe
C03840,Corporate,Europe
C03841,Corporate,US
C03842,Corporate,US
C03843,Corporate,US
C03844,Home Office,US
C03845,Corporate,Europe
C03846,Corporate,Asia
C03847,Consumer,Europe
C03848,Consumer,Europe
C03849,Corporate,Europe
C03850,Home Office,Europe
C03851,Consumer,US
C03852,Home Office,Europe
C03853,Corporate,Europe
C03854,Consumer,Asia
C03855,Home Office,US
C03856,Home Office,Europe
C03857,Consumer,Asia
C03858,Corporate,US
C03859,Home Office,Europe
C03860,Consumer,Europe
C03861,Home Office,Asia
C03862,Home Office,Europe
C03863,Corporate,Asia
C03864,Consumer,US
C03865,Consumer,Europe
C03866,Corporate,US
C03867,Consumer,US
C03868,Corporate,Asia
C03869,Consumer,US
C03870,Home Office,Europe
C03871,Corporate,US
C03872,Corporate,Asia
C03873,Consumer,Asia
C03874,Corporate,Asia
C03875,Home Office,Asia
C03876,Consumer,Europe
C03877,Corporate,Asia
C03878,Home Office,Europe
C03879,Home Office,Asia
C03880,Consumer,Asia
C03881,Home Office,Europe
C03882,Corporate,US
C03883,Consumer,Europe
C03884,Home Office,Europe
C03885,Consumer,Europe
C03886,Consumer,US
C03887,Corporate,US
C03888,Corporate,US
C03889,Home Office,Europe
C03890,Corporate,US
C03891,Home Office,Europe
C03892,Consumer,Asia
C03893,Corporate,Asia
C03894,Home Office,US
C03895,Consumer,Europe
C03896,Corporate,Europe
C03897,Consumer,Europe
C03898,Home Office,Europe
C03899,Home Office,Asia
C03900,Corporate,US
C03901,Home Office,Europe
C03902,Corporate,US
C03903,Consumer,Asia
C03904,Corporate,Asia
C03905,Corporate,US
C03906,Corporate,US
C03907,Home Office,Europe
C03908,Corporate,Europe
C03909,Home Office,US
C03910,Home Office,US
C03911,Corporate,Asia
C03912,Consumer,Asia
C03913,Corporate,US
C03914,Corporate,Europe
C03915,Home Office,US
C03916,Corporate,Asia
C03917,Home Office,Europe
C03918,Consumer,Asia
C03919,Home Office,Europe
C03920,Corporate,Europe
C03921,Home Office,US
C03922,Consumer,Asia
C03923,Corporate,US
C03924,Home Office,US
C03925,Consumer,US
C03926,Corporate,Asia
C03927,Home Office,Asia
C03928,Consumer,Europe
C03929,Corporate,Asia
C03930,Consumer,Europe
C03931,Home Office,US
C03932,Home Office,Asia
C03933,Corporate,Europe
C03934,Consumer,Asia
C03935,Corporate,Asia
C03936,Consumer,Asia
C03937,Corporate,Europe
C03938,Consumer,Europe
C03939,Consumer,Europe
C03940,Home Office,Asia
C03941,Corporate,Europe
C03942,Corporate,Asia
C03943,Home Office,Europe
C03944,Consumer,Europe
C03945,Consumer,Europe
C03946,Corporate,US
C03947,Corporate,Asia
C03948,Home Office,Europe
C03949,Consumer,US
C03950,Home Office,Europe
C03951,Corporate,Europe
C03952,Corporate,Asia
C03953,Home Office,US
C03954,Corporate,US
C03955,Consumer,Asia
C03956,Home Office,Asia
C03957,Consumer,US
C03958,Corporate,Asia
C03959,Consumer,Europe
C03960,Corporate,Asia
C03961,Consumer,Europe
C03962,Corporate,US
C03963,Consumer,US
C03964,Consumer,Europe
C03965,Home Office,Europe
C03966,Home Office,Asia
C03967,Home Office,US
C03968,Consumer,US
C03969,Corporate,Asia
C03970,Corporate,Asia
C03971,Home Office,Europe
C03972,Home Office,Asia
C03973,Consumer,US
C03974,Consumer,US
C03975,Home Office,Asia
C03976,Consumer,US
C03977,Consumer,US
C03978,Corporate,Asia
C03979,Home Office,Europe
C03980,Home Office,Europe
C03981,Consumer,US
C03982,Home Office,Asia
C03983,Corporate,US
C03984,Corporate,US
C03985,Corporate,Europe
C03986,Corporate,US
C03987,Home Office,US
C03988,Home Office,Asia
C03989,Corporate,Asia
C03990,Consumer,US
C03991,Home Office,Europe
C03992,Corporate,Europe
C03993,Consumer,Europe
C03994,Corporate,US
C03995,Corporate,US
C03996,Home Office,US
C03997,Consumer,Europe
C03998,Home Office,Asia
C03999,Consumer,US
C04000,Consumer,Europe
C04001,Consumer,Europe
C04002,Corporate,Asia
C04003,Consumer,US
C04004,Consumer,Europe
C04005,Consumer,Europe
C04006,Consumer,Asia
C04007,Home Office,Asia
C04008,Corporate,Europe
C04009,Consumer,US
C04010,Corporate,US
C04011,Home Office,Europe
C04012,Corporate,Europe
C04013,Home Office,US
C04014,Home Office,Europe
C04015,Corporate,Asia
C04016,Corporate,Asia
C04017,Home Office,US
C04018,Home Office,Asia
C04019,Home Office,Europe
C04020,Consumer,US
C04021,Home Office,US
C04022,Consumer,Asia
C04023,Corporate,Europe
C04024,Consumer,US
C04025,Consumer,Asia
C04026,Corporate,Europe
C04027,Corporate,Asia
C04028,Consumer,US
C04029,Corporate,Europe
C04030,Home Office,Europe
C04031,Home Office,Europe
C04032,Home Office,Europe
C04033,Corporate,Asia
C04034,Consumer,Asia
C04035,Corporate,Europe
C04036,Corporate,US
C04037,Home Office,US
C04038,Consumer,US
C04039,Consumer,Asia
C04040,Home Office,Asia
C04041,Corporate,Europe
C04042,Home Office,US
C04043,Home Office,US
C04044,Consumer,Asia
C04045,Corporate,US
C04046,Home Office,Asia
C04047,Consumer,Europe
C04048,Corporate,US
C04049,Home Office,US
C04050,Consumer,US
C04051,Corporate,US
C04052,Home Office,US
C04053,Consumer,US
C04054,Corporate,Europe
C04055,Home Office,Asia
C04056,Corporate,Asia
C04057,Home Office,Asia
C04058,Consumer,Asia
C04059,Corporate,US
C04060,Corporate,Europe
C04061,Home Office,Europe
C04062,Corporate,US
C04063,Home Office,US
C04064,Consumer,Europe
C04065,Consumer,Asia
C04066,Corporate,US
C04067,Corporate,US
C04068,Corporate,US
C04069,Consumer,US
C04070,Corporate,Europe
C04071,Home Office,Europe
C04072,Consumer,US
C04073,Corporate,Europe
C04074,Corporate,Europe
C04075,Home Office,Asia
C04076,Corporate,Asia
C04077,Corporate,US
C04078,Consumer,Europe
C04079,Home Office,Europe
C04080,Corporate,Asia
C04081,Corporate,Europe
C04082,Corporate,Asia
C04083,Consumer,Asia
C04084,Home Office,Asia
C04085,Consumer,Asia
C04086,Home Office,Europe
C04087,Consumer,Asia
C04088,Corporate,Europe
C04089,Consumer,Europe
C04090,Corporate,US
C04091,Consumer,Europe
C04092,Corporate,Asia
C04093,Home Office,Europe
C04094,Consumer,US
C04095,Home Office,US
C04096,Corporate,US
C04097,Home Office,Europe
C04098,Corporate,Europe
C04099,Corporate,Europe
C04100,Consumer,Europe
C04101,Corporate,Europe
C04102,Home Office,US
C04103,Home Office,US
C04104,Consumer,US
C04105,Home Office,US
C04106,Home Office,Europe
C04107,Corporate,Europe
C04108,Consumer,Asia
C04109,Consumer,Asia
C04110,Corporate,US
C04111,Corporate,Asia
C04112,Corporate,Asia
C04113,Corporate,Europe
C04114,Home Office,Asia
C04115,Home Office,Europe
C04116,Home Office,Asia
C04117,Consumer,Europe
C04118,Corporate,Asia
C04119,Corporate,Europe
C04120,Consumer,Asia
C04121,Consumer,US
C04122,Corporate,Europe
C04123,Home Office,US
C04124,Consumer,Asia
C04125,Home Office,Europe
C04126,Home Office,Europe
C04127,Home Office,US
C04128,Home Office,Asia
C04129,Home Office,Asia
C04130,Consumer,Europe
C04131,Corporate,US
C04132,Home Office,US
C04133,Consumer,Europe
C04134,Consumer,US
C04135,Consumer,US
C04136,Consumer,Asia
C04137,Home Office,Europe
C04138,Consumer,Asia
C04139,Corporate,Asia
C04140,Consumer,Asia
C04141,Home Office,US
C04142,Corporate,Europe
C04143,Home Office,US
C04144,Corporate,US
C04145,Home Office,US
C04146,Consumer,US
C04147,Consumer,Asia
C04148,Home Office,US
C04149,Home Office,Europe
C04150,Consumer,Asia
C04151,Corporate,Europe
C04152,Corporate,Asia
C04153,Corporate,Asia
C04154,Home Office,Europe
C04155,Home Office,Europe
C04156,Home Office,US
C04157,Consumer,US
C04158,Home Office,US
C04159,Home Office,Europe
C04160,Corporate,US
C04161,Consumer,Europe
C04162,Consumer,Asia
C04163,Consumer,Asia
C04164,Corporate,Asia
C04165,Corporate,US
C04166,Corporate,Europe
C04167,Consumer,Asia
C04168,Home Office,Europe
C04169,Home Office,Europe
C04170,Corporate,Europe
C04171,Corporate,Europe
C04172,Corporate,Asia
C04173,Home Office,Asia
C04174,Corporate,US
C04175,Corporate,Asia
C04176,Consumer,US
C04177,Home Office,Europe
C04178,Home Office,US
C04179,Corporate,Europe
C04180,Consumer,Asia
C04181,Home Office,US
C04182,Corporate,Asia
C04183,Consumer,Asia
C04184,Corporate,US
C04185,Corporate,Asia
C04186,Home Office,Europe
C04187,Home Office,Europe
C04188,Corporate,Europe
C04189,Consumer,US
C04190,Home Office,Europe
C04191,Home Office,Asia
C04192,Consumer,Asia
C04193,Home Office,Asia
C04194,Corporate,Europe
C04195,Corporate,US
C04196,Corporate,Europe
C04197,Home Office,US
C04198,Consumer,US
C04199,Home Office,Europe
C04200,Corporate,Europe
C04201,Home Office,Europe
C04202,Consumer,US
C04203,Home Office,Europe
C04204,Consumer,Asia
C04205,Corporate,Asia
C04206,Consumer,Asia
C04207,Consumer,Europe
C04208,Consumer,US
C04209,Corporate,Asia
C04210,Corporate,Europe
C04211,Corporate,Asia
C04212,Home Office,Europe
C04213,Corporate,Asia
C04214,Home Office,Europe
C04215,Consumer,Asia
C04216,Home Office,US
C04217,Consumer,Europe
C04218,Consumer,Europe
C04219,Consumer,Europe
C04220,Home Office,Europe
C04221,Home Office,Asia
C04222,Consumer,Asia
C04223,Home Office,Europe
C04224,Home Office,US
C04225,Home Office,US
C04226,Corporate,Europe
C04227,Corporate,Europe
C04228,Consumer,US
C04229,Home Office,Europe
C04230,Corporate,Europe
C04231,Consumer,Europe
C04232,Home Office,US
C04233,Home Office,Europe
C04234,Corporate,Europe
C04235,Corporate,Europe
C04236,Home Office,Europe
C04237,Consumer,Asia
C04238,Corporate,US
C04239,Home Office,Europe
C04240,Consumer,Asia
C04241,Consumer,US
C04242,Corporate,Europe
C04243,Consumer,Asia
C04244,Corporate,Asia
C04245,Home Office,Europe
C04246,Corporate,US
C04247,Corporate,Asia
C04248,Home Office,US
C04249,Consumer,Europe
C04250,Home Office,Asia
C04251,Home Office,Europe
C04252,Home Office,Europe
C04253,Consumer,Europe
C04254,Home Office,Europe
C04255,Consumer,Asia
C04256,Corporate,Europe
C04257,Home Office,US
C04258,Home Office,Europe
C04259,Corporate,US
C04260,Home Office,Asia
C04261,Consumer,US
C04262,Home Office,Asia
C04263,Corporate,Asia
C04264,Consumer,Europe
C04265,Consumer,Asia
C04266,Corporate,Asia
C04267,Corporate,US
C04268,Home Office,Asia
C04269,Home Office,US
C04270,Consumer,Asia
C04271,Consumer,Europe
C04272,Corporate,Europe
C04273,Home Office,Europe
C04274,Home Office,Europe
C04275,Consumer,US
C04276,Corporate,Asia
C04277,Consumer,Europe
C04278,Home Office,US
C04279,Consumer,US
C04280,Corporate,Europe
C04281,Consumer,Europe
C04282,Consumer,Europe
C04283,Consumer,US
C04284,Corporate,US
C04285,Consumer,US
C04286,Home Office,Europe
C04287,Home Office,Asia
C04288,Home Office,US
C04289,Consumer,US
C04290,Consumer,US
C04291,Corporate,US
C04292,Home Office,US
C04293,Corporate,Asia
C04294,Home Office,US
C04295,Corporate,US
C04296,Corporate,Asia
C04297,Consumer,Asia
C04298,Consumer,Europe
C04299,Home Office,Europe
C04300,Corporate,Europe
C04301,Consumer,Asia
C04302,Corporate,Europe
C04303,Home Office,US
C04304,Consumer,Asia
C04305,Home Office,Europe
C04306,Consumer,Asia
C04307,Home Office,US
C04308,Home Office,Asia
C04309,Consumer,Europe
C04310,Corporate,US
C04311,Home Office,US
C04312,Home Office,US
C04313,Consumer,US
C04314,Corporate,Asia
C04315,Home Office,Europe
C04316,Home Office,US
C04317,Consumer,Europe
C04318,Consumer,US
C04319,Corporate,Europe
C04320,Corporate,Europe
C04321,Consumer,Europe
C04322,Home Office,Europe
C04323,Corporate,Asia
C04324,Consumer,Europe
C04325,Home Office,Europe
C04326,Consumer,US
C04327,Consumer,Asia
C04328,Corporate,Europe
C04329,Home Office,Europe
C04330,Corporate,Asia
C04331,Home Office,Europe
C04332,Home Office,Europe
C04333,Home Office,Asia
