TransactionID,Date,AccountID,TransactionType,Amount
T006799,2023-05-05,A003,Deposit,8864
T006800,2023-12-23,A001,Deposit,-1625
T006801,2021-07-30,A003,Deposit,6209
T006802,2023-10-03,A001,Deposit,-2077
T006803,2024-01-27,A003,Withdrawal,9839
T006804,2021-12-19,A001,Withdrawal,2550
T006805,2023-07-10,A002,Withdrawal,-2297
T006806,2023-12-22,A001,Deposit,5254
T006807,2021-11-03,A004,Deposit,7422
T006808,2021-02-07,A003,Withdrawal,-830
T006809,2023-02-05,A004,Withdrawal,397
T006810,2022-12-04,A004,Withdrawal,-1906
T006811,2022-06-06,A003,Deposit,-4625
T006812,2021-11-27,A002,Withdrawal,5055
T006813,2023-01-21,A002,Deposit,9703
T006814,2023-08-17,A002,Deposit,-2536
T006815,2024-01-06,A001,Deposit,3425
T006816,2022-03-22,A004,Withdrawal,-4264
T006817,2023-12-26,A004,Deposit,8046
T006818,2022-08-14,A003,Withdrawal,8446
T006819,2021-07-14,A001,Deposit,-141
T006820,2023-03-04,A002,Deposit,3628
T006821,2023-02-22,A003,Withdrawal,8435
T006822,2021-05-08,A004,Withdrawal,-3168
T006823,2021-03-06,A001,Deposit,8955
T006824,2023-09-13,A002,Withdrawal,3482
T006825,2021-02-25,A004,Deposit,1232
T006826,2021-11-07,A003,Withdrawal,-382
T006827,2022-03-25,A004,Withdrawal,2096
T006828,2021-12-28,A004,Deposit,56
T006829,2021-11-24,A004,Deposit,-920
T006830,2022-09-29,A002,Withdrawal,-343
T006831,2023-01-25,A003,Deposit,623
T006832,2022-10-28,A001,Deposit,3129
T006833,2022-11-06,A003,Deposit,-841
T006834,2024-03-24,A003,Deposit,7830
T006835,2021-03-22,A002,Deposit,3622
T006836,2021-02-09,A004,Deposit,6521
T006837,2021-06-27,A001,Withdrawal,4708
T006838,2023-05-13,A002,Deposit,2651
T006839,2022-08-03,A003,Deposit,-1475
T006840,2024-04-11,A003,Deposit,-781
T006841,2021-04-27,A002,Deposit,-738
T006842,2022-05-16,A003,Deposit,-3748
T006843,2024-01-12,A004,Withdrawal,-73
T006844,2023-01-08,A003,Withdrawal,3131
T006845,2021-07-08,A002,Withdrawal,6008
T006846,2022-12-17,A003,Deposit,8372
T006847,2022-09-02,A002,Deposit,4694
T006848,2022-06-22,A002,Deposit,9703
T006849,2023-06-07,A001,Withdrawal,5732
T006850,2021-01-31,A004,Withdrawal,-396
T006851,2022-11-05,A003,Deposit,-2511
T006852,2024-02-05,A002,Deposit,8662
T006853,2022-05-22,A002,Withdrawal,7961
T006854,2022-01-20,A003,Deposit,2689
T006855,2022-12-21,A002,Deposit,279
T006856,2022-06-09,A004,Deposit,-4921
T006857,2021-05-20,A004,Deposit,6102
T006858,2022-10-30,A001,Deposit,-670
T006859,2022-09-14,A002,Deposit,-2293
T006860,2022-02-04,A001,Withdrawal,2256
T006861,2021-01-01,A003,Deposit,2197
T006862,2022-12-15,A004,Withdrawal,-208
T006863,2023-05-24,A003,Deposit,70
T006864,2022-12-05,A004,Deposit,2427
T006865,2021-06-25,A002,Withdrawal,8729
T006866,2022-06-23,A004,Withdrawal,4196
T006867,2023-12-18,A004,Withdrawal,263
T006868,2023-09-29,A004,Withdrawal,1945
T006869,2023-07-10,A001,Deposit,9595
T006870,2021-07-14,A001,Deposit,7990
T006871,2023-11-10,A002,Deposit,2937
T006872,2024-03-15,A004,Withdrawal,8482
T006873,2021-05-20,A001,Deposit,-3781
T006874,2024-04-14,A002,Deposit,573
T006875,2023-04-10,A001,Withdrawal,-2346
T006876,2023-03-19,A002,Withdrawal,748
T006877,2023-08-14,A001,Deposit,7492
T006878,2024-03-08,A001,Withdrawal,6691
T006879,2021-02-14,A002,Withdrawal,2133
T006880,2022-07-05,A002,Withdrawal,-2980
T006881,2021-02-07,A004,Withdrawal,-632
T006882,2022-07-13,A004,Deposit,2523
T006883,2021-09-29,A004,Deposit,2344
T006884,2023-02-12,A004,Withdrawal,2128
T006885,2022-01-30,A004,Withdrawal,-1991
T006886,2022-08-12,A003,Deposit,-2998
T006887,2021-06-19,A001,Deposit,9204
T006888,2021-10-04,A004,Withdrawal,-4862
T006889,2021-12-05,A004,Withdrawal,8528
T006890,2022-08-29,A001,Deposit,-4532
T006891,2022-01-14,A002,Deposit,9240
T006892,2023-08-03,A004,Deposit,-2465
T006893,2022-12-13,A001,Withdrawal,-137
T006894,2022-12-17,A002,Withdrawal,5825
T006895,2021-11-12,A004,Withdrawal,4721
T006896,2021-12-09,A003,Deposit,9796
T006897,2021-12-05,A003,Deposit,4213
T006898,2021-09-22,A002,Deposit,8422
T006899,2021-12-19,A001,Withdrawal,1073
T006900,2021-01-27,A002,Deposit,2412
T006901,2022-03-27,A001,Deposit,-175
T006902,2022-06-03,A001,Deposit,5832
T006903,2022-02-11,A003,Withdrawal,2950
T006904,2022-10-27,A003,Deposit,-2046
T006905,2023-03-25,A004,Withdrawal,9874
T006906,2023-06-18,A001,Withdrawal,6625
T006907,2022-01-28,A003,Deposit,6385
T006908,2022-07-26,A002,Withdrawal,7613
T006909,2021-05-23,A004,Deposit,6880
T006910,2021-06-11,A002,Withdrawal,5262
T006911,2023-07-14,A002,Withdrawal,8500
T006912,2024-01-07,A003,Withdrawal,9876
T006913,2022-11-30,A002,Deposit,6981
T006914,2023-04-15,A003,Deposit,1152
T006915,2021-12-25,A003,Deposit,-8
T006916,2022-12-24,A001,Deposit,9284
T006917,2023-02-04,A004,Deposit,9008
T006918,2023-11-09,A004,Withdrawal,691
T006919,2023-06-11,A004,Deposit,2156
T006920,2024-01-29,A004,Withdrawal,-1539
T006921,2021-07-03,A003,Withdrawal,576
T006922,2023-04-17,A003,Deposit,753
T006923,2021-07-31,A003,Deposit,1627
T006924,2023-07-08,A001,Deposit,133
T006925,2022-06-04,A001,Withdrawal,-2207
T006926,2022-10-30,A004,Deposit,1140
T006927,2021-09-12,A002,Withdrawal,1620
T006928,2022-10-08,A001,Deposit,-1571
T006929,2022-04-24,A001,Withdrawal,4891
T006930,2024-03-26,A003,Deposit,-1450
T006931,2022-08-02,A001,Withdrawal,-3557
T006932,2021-07-17,A002,Withdrawal,1134
T006933,2021-11-14,A004,Withdrawal,-4821
T006934,2021-02-07,A003,Withdrawal,5601
T006935,2021-03-10,A003,Withdrawal,4835
T006936,2023-07-31,A004,Withdrawal,3859
T006937,2023-06-12,A001,Deposit,9336
T006938,2021-12-13,A004,Deposit,-2841
T006939,2023-12-29,A001,Deposit,8356
T006940,2022-06-24,A001,Deposit,-799
T006941,2023-07-24,A003,Withdrawal,2736
T006942,2022-01-13,A002,Deposit,4327
T006943,2021-12-28,A004,Deposit,2903
T006944,2023-12-04,A004,Deposit,-4867
T006945,2022-01-19,A003,Deposit,-2365
T006946,2023-12-13,A002,Deposit,8426
T006947,2022-04-16,A001,Deposit,5490
T006948,2023-12-18,A003,Withdrawal,7171
T006949,2022-04-02,A004,Withdrawal,-4086
T006950,2023-08-06,A002,Withdrawal,7475
T006951,2022-02-16,A003,Withdrawal,1950
T006952,2021-12-31,A004,Deposit,8465
T006953,2021-08-21,A002,Withdrawal,1206
T006954,2024-01-01,A003,Deposit,7882
T006955,2023-02-11,A004,Deposit,-1152
T006956,2023-01-23,A002,Deposit,8981
T006957,2023-11-11,A002,Deposit,-4947
T006958,2021-04-07,A001,Withdrawal,-600
T006959,2023-03-03,A003,Withdrawal,6282
T006960,2023-05-13,A001,Deposit,8376
T006961,2024-02-28,A003,Deposit,-1738
T006962,2022-11-10,A002,Deposit,-1618
T006963,2023-05-31,A003,Withdrawal,1833
T006964,2024-03-02,A003,Deposit,-4280
T006965,2022-07-11,A002,Deposit,5590
T006966,2021-12-12,A004,Deposit,1170
T006967,2021-05-09,A004,Deposit,-1321
T006968,2021-02-17,A004,Withdrawal,9357
T006969,2024-01-21,A004,Withdrawal,6265
T006970,2021-09-28,A002,Withdrawal,4632
T006971,2021-08-14,A004,Deposit,1716
T006972,2022-12-29,A003,Withdrawal,9097
T006973,2021-07-29,A003,Withdrawal,3153
T006974,2023-11-04,A004,Withdrawal,4434
T006975,2021-03-18,A002,Deposit,9450
T006976,2021-06-08,A003,Deposit,7547
T006977,2022-09-18,A004,Deposit,4741
T006978,2021-06-16,A002,Withdrawal,6025
T006979,2021-02-12,A002,Withdrawal,5844
T006980,2023-12-25,A001,Withdrawal,-1350
T006981,2022-06-21,A002,Withdrawal,1455
T006982,2024-04-07,A003,Withdrawal,9163
T006983,2023-08-28,A002,Deposit,7824
T006984,2022-08-17,A001,Withdrawal,3268
T006985,2024-01-22,A003,Withdrawal,-1052
T006986,2022-04-15,A002,Deposit,-3835
T006987,2022-07-01,A003,Withdrawal,-931
T006988,2021-05-31,A002,Withdrawal,4616
T006989,2021-08-26,A002,Deposit,1242
T006990,2022-04-23,A003,Withdrawal,-954
T006991,2022-05-06,A001,Deposit,5388
T006992,2022-05-14,A004,Deposit,5888
T006993,2023-01-14,A001,Deposit,5014
T006994,2021-03-08,A004,Withdrawal,1692
T006995,2024-01-16,A001,Withdrawal,-4431
T006996,2022-05-10,A003,Deposit,5884
T006997,2023-04-18,A004,Deposit,2395
T006998,2022-08-15,A001,Withdrawal,7354
T006999,2023-12-20,A004,Withdrawal,-3099
T007000,2021-12-25,A001,Deposit,2336
T007001,2023-05-07,A003,Withdrawal,2845
T007002,2021-06-26,A004,Withdrawal,6640
T007003,2021-03-16,A001,Deposit,3450
T007004,2022-05-01,A002,Withdrawal,6552
T007005,2023-02-13,A004,Withdrawal,4980
T007006,2021-07-09,A004,Deposit,-274
T007007,2023-12-10,A004,Withdrawal,7530
T007008,2021-12-08,A003,Deposit,3199
T007009,2022-07-27,A004,Withdrawal,4045
T007010,2022-07-25,A002,Deposit,8394
T007011,2023-02-10,A004,Withdrawal,2237
T007012,2021-09-04,A002,Deposit,6816
T007013,2023-10-19,A003,Withdrawal,-3299
T007014,2021-12-04,A004,Deposit,3723
T007015,2023-04-13,A001,Deposit,-2924
T007016,2023-12-02,A003,Deposit,6963
T007017,2023-11-18,A001,Deposit,3887
T007018,2023-06-28,A002,Deposit,-4754
T007019,2021-04-17,A003,Withdrawal,3771
T007020,2021-07-22,A003,Withdrawal,2202
T007021,2024-03-07,A001,Deposit,2125
T007022,2024-04-12,A003,Deposit,-1526
T007023,2021-11-22,A004,Withdrawal,-1258
T007024,2021-11-17,A002,Withdrawal,3392
T007025,2023-01-21,A003,Deposit,6261
T007026,2021-03-26,A003,Deposit,8112
T007027,2022-08-08,A002,Deposit,-4033
T007028,2022-03-03,A001,Withdrawal,6273
T007029,2021-04-15,A003,Deposit,1138
T007030,2021-12-14,A004,Withdrawal,6051
T007031,2023-04-19,A003,Deposit,1578
T007032,2022-06-04,A002,Withdrawal,-1440
T007033,2024-01-12,A002,Withdrawal,1099
T007034,2023-07-07,A001,Deposit,850
T007035,2021-05-29,A002,Withdrawal,-554
T007036,2022-08-17,A002,Withdrawal,6524
T007037,2022-01-11,A001,Withdrawal,7744
T007038,2023-10-25,A002,Withdrawal,-1093
T007039,2021-01-29,A003,Withdrawal,9309
T007040,2023-04-11,A001,Withdrawal,-829
T007041,2022-10-12,A003,Deposit,4173
T007042,2021-10-15,A001,Deposit,7436
T007043,2024-02-25,A004,Withdrawal,4038
T007044,2023-10-04,A004,Deposit,-1598
T007045,2022-06-24,A002,Deposit,-4877
T007046,2023-11-29,A002,Deposit,2532
T007047,2021-09-24,A001,Deposit,7046
T007048,2021-12-10,A004,Deposit,8192
T007049,2022-11-28,A003,Withdrawal,-4541
T007050,2021-03-13,A004,Withdrawal,7706
T007051,2021-02-04,A003,Deposit,-3537
T007052,2021-09-10,A002,Deposit,-4371
T007053,2022-09-24,A004,Deposit,-4366
T007054,2023-07-15,A002,Withdrawal,4184
T007055,2022-04-29,A004,Deposit,-3257
T007056,2023-02-27,A001,Withdrawal,8712
T007057,2021-08-02,A004,Deposit,-2490
T007058,2021-05-06,A001,Withdrawal,8379
T007059,2021-03-26,A002,Deposit,-4124
T007060,2022-05-19,A002,Withdrawal,4967
T007061,2022-01-04,A002,Deposit,4793
T007062,2023-12-09,A003,Withdrawal,-3817
T007063,2022-07-24,A004,Deposit,-2552
T007064,2023-05-01,A004,Withdrawal,309
T007065,2021-09-14,A004,Deposit,-2608
T007066,2022-04-19,A001,Withdrawal,3207
T007067,2022-12-08,A002,Deposit,2599
T007068,2021-10-20,A004,Withdrawal,9297
T007069,2022-05-31,A004,Withdrawal,-1289
T007070,2022-02-13,A004,Deposit,-4442
T007071,2022-02-02,A001,Deposit,4572
T007072,2024-01-19,A004,Deposit,-2175
T007073,2024-04-13,A003,Withdrawal,1079
T007074,2023-02-02,A004,Deposit,4428
T007075,2021-10-05,A002,Deposit,953
T007076,2022-06-30,A003,Deposit,-345
T007077,2024-03-11,A004,Withdrawal,-469
T007078,2021-03-21,A002,Deposit,-2619
T007079,2021-11-01,A001,Deposit,6619
T007080,2021-06-27,A002,Withdrawal,-1974
T007081,2022-06-03,A004,Withdrawal,6332
T007082,2023-09-09,A002,Withdrawal,-798
T007083,2022-07-18,A001,Deposit,2649
T007084,2024-01-18,A002,Deposit,9110
T007085,2021-09-04,A001,Withdrawal,-2361
T007086,2022-04-07,A003,Deposit,8050
T007087,2022-03-28,A002,Deposit,2943
T007088,2022-07-31,A004,Deposit,2940
T007089,2022-04-30,A003,Deposit,-4971
T007090,2023-10-30,A001,Withdrawal,5678
T007091,2022-08-01,A002,Withdrawal,952
T007092,2022-12-15,A003,Withdrawal,4405
T007093,2021-02-07,A003,Deposit,808
T007094,2022-09-19,A003,Withdrawal,-113
T007095,2021-02-08,A001,Deposit,1091
T007096,2021-10-09,A004,Deposit,8395
T007097,2021-02-04,A001,Deposit,2048
T007098,2021-08-25,A003,Deposit,3130
T007099,2022-10-17,A002,Withdrawal,-3584
T007100,2021-04-19,A004,Deposit,9759
T007101,2023-06-10,A002,Withdrawal,-2595
T007102,2021-11-30,A002,Deposit,-382
T007103,2022-04-07,A004,Withdrawal,-1757
T007104,2022-04-06,A004,Withdrawal,1092
T007105,2023-01-31,A001,Deposit,-2627
T007106,2022-08-26,A002,Withdrawal,5787
T007107,2023-03-07,A004,Deposit,-4390
T007108,2021-02-06,A004,Withdrawal,7402
T007109,2021-11-28,A001,Deposit,1243
T007110,2023-11-30,A001,Withdrawal,5036
T007111,2022-03-29,A003,Withdrawal,960
T007112,2022-08-18,A003,Deposit,3475
T007113,2022-03-19,A003,Deposit,3413
T007114,2022-11-09,A002,Withdrawal,7694
T007115,2023-03-02,A004,Deposit,7451
T007116,2024-02-14,A001,Withdrawal,1886
T007117,2021-10-19,A001,Deposit,-836
T007118,2021-03-15,A001,Withdrawal,9224
T007119,2023-09-26,A001,Withdrawal,9844
T007120,2021-10-23,A002,Deposit,2002
T007121,2021-09-15,A002,Withdrawal,3994
T007122,2021-02-07,A003,Withdrawal,-82
T007123,2023-06-15,A001,Withdrawal,6251
T007124,2022-08-29,A004,Deposit,-4816
T007125,2022-04-07,A001,Withdrawal,2999
T007126,2023-08-10,A003,Deposit,3613
T007127,2021-05-25,A002,Deposit,2927
T007128,2021-08-26,A003,Deposit,7397
T007129,2023-03-19,A001,Withdrawal,622
T007130,2022-10-21,A003,Deposit,7848
T007131,2023-05-11,A004,Withdrawal,-433
T007132,2023-10-19,A002,Withdrawal,109
T007133,2023-10-27,A002,Withdrawal,5860
T007134,2021-10-13,A002,Withdrawal,9806
T007135,2023-01-07,A001,Deposit,-2580
T007136,2023-10-03,A002,Deposit,1502
T007137,2022-07-14,A004,Deposit,7855
T007138,2023-12-22,A001,Withdrawal,-2012
T007139,2023-12-05,A004,Withdrawal,6707
T007140,2021-06-06,A002,Withdrawal,6730
T007141,2023-12-21,A002,Withdrawal,5743
T007142,2021-01-07,A004,Deposit,3872
T007143,2023-09-17,A003,Deposit,9623
T007144,2021-06-02,A001,Deposit,7971
T007145,2023-11-07,A001,Deposit,6420
T007146,2021-07-06,A003,Withdrawal,7473
T007147,2021-11-24,A001,Withdrawal,6497
T007148,2022-09-17,A003,Deposit,6201
T007149,2021-02-21,A001,Deposit,7254
T007150,2023-02-15,A004,Withdrawal,9908
T007151,2022-10-16,A002,Deposit,3624
T007152,2024-04-03,A004,Withdrawal,-4509
T007153,2022-12-10,A003,Withdrawal,6375
T007154,2022-08-27,A004,Deposit,5383
T007155,2021-04-22,A001,Deposit,8612
T007156,2022-01-21,A003,Deposit,-3687
T007157,2023-07-02,A003,Deposit,7364
T007158,2021-06-17,A001,Withdrawal,-2600
T007159,2021-07-31,A001,Deposit,-3594
T007160,2021-06-08,A002,Deposit,483
T007161,2022-01-09,A001,Withdrawal,1541
T007162,2022-04-10,A004,Deposit,-3846
T007163,2023-04-06,A002,Deposit,626
T007164,2023-03-15,A001,Withdrawal,-3259
T007165,2021-05-01,A001,Deposit,-4388
T007166,2021-07-04,A003,Deposit,6674
T007167,2022-10-16,A004,Withdrawal,872
T007168,2023-03-07,A002,Deposit,7159
T007169,2023-06-22,A001,Deposit,3626
T007170,2022-01-12,A001,Withdrawal,7645
T007171,2022-02-10,A002,Deposit,7460
T007172,2022-04-03,A004,Withdrawal,1142
T007173,2022-10-13,A001,Deposit,-785
T007174,2021-12-21,A002,Deposit,1386
T007175,2022-07-06,A002,Withdrawal,7522
T007176,2022-04-11,A001,Withdrawal,-4731
T007177,2023-04-08,A004,Deposit,4287
T007178,2023-01-13,A002,Deposit,708
T007179,2022-11-14,A002,Withdrawal,1325
T007180,2023-05-17,A001,Withdrawal,9852
T007181,2021-01-22,A002,Deposit,-3564
T007182,2022-10-25,A004,Deposit,-3564
T007183,2024-02-10,A003,Deposit,3641
T007184,2021-02-16,A003,Deposit,8126
T007185,2023-04-14,A002,Withdrawal,2541
T007186,2021-02-23,A003,Deposit,5744
T007187,2022-05-02,A003,Withdrawal,-4194
T007188,2023-07-20,A002,Withdrawal,3691
T007189,2022-08-31,A002,Withdrawal,-898
T007190,2022-03-15,A001,Deposit,-715
T007191,2021-02-06,A003,Deposit,4819
T007192,2022-04-27,A002,Deposit,4297
T007193,2021-04-30,A003,Withdrawal,5788
T007194,2024-01-21,A001,Withdrawal,9632
T007195,2022-08-26,A001,Deposit,-2685
T007196,2021-10-03,A002,Deposit,555
T007197,2021-08-04,A001,Deposit,2407
T007198,2022-02-07,A004,Withdrawal,7244
T007199,2021-11-16,A002,Deposit,6912
T007200,2021-02-03,A003,Deposit,698
T007201,2022-11-16,A001,Deposit,935
T007202,2021-01-17,A004,Deposit,7046
T007203,2022-03-16,A004,Deposit,7515
T007204,2021-10-30,A003,Withdrawal,8577
T007205,2022-04-14,A003,Deposit,1245
T007206,2021-04-23,A002,Withdrawal,9867
T007207,2022-09-18,A003,Deposit,5637
T007208,2023-08-23,A001,Deposit,8911
T007209,2022-04-03,A004,Deposit,5087
T007210,2022-05-16,A004,Deposit,159
T007211,2022-06-18,A002,Withdrawal,2003
T007212,2021-10-14,A004,Withdrawal,2772
T007213,2023-10-17,A001,Deposit,8685
T007214,2022-08-20,A002,Withdrawal,4397
T007215,2022-01-09,A002,Deposit,-3069
T007216,2022-08-19,A003,Withdrawal,6889
T007217,2022-06-03,A002,Withdrawal,-2364
T007218,2021-12-18,A003,Deposit,2051
T007219,2022-01-26,A004,Withdrawal,1135
T007220,2023-04-23,A002,Deposit,820
T007221,2023-05-05,A004,Deposit,4985
T007222,2023-05-19,A003,Deposit,1397
T007223,2023-06-08,A004,Withdrawal,6662
T007224,2022-01-24,A001,Deposit,5484
T007225,2023-08-21,A003,Withdrawal,-2294
T007226,2023-11-17,A004,Deposit,9872
T007227,2022-10-06,A004,Deposit,-2078
T007228,2023-01-20,A001,Deposit,-4402
T007229,2021-10-28,A001,Deposit,5195
T007230,2021-07-29,A002,Withdrawal,6217
T007231,2023-04-13,A002,Withdrawal,-465
T007232,2021-01-05,A003,Withdrawal,-1844
T007233,2022-10-09,A003,Deposit,1810
T007234,2023-03-17,A003,Withdrawal,819
T007235,2022-11-13,A002,Withdrawal,1516
T007236,2021-11-17,A004,Withdrawal,-2979
T007237,2021-10-17,A002,Withdrawal,2854
T007238,2023-06-25,A004,Withdrawal,-1096
T007239,2023-12-19,A002,Withdrawal,8505
T007240,2021-02-28,A003,Withdrawal,-559
T007241,2021-12-25,A003,Deposit,-474
T007242,2021-11-16,A001,Deposit,-4856
T007243,2021-09-10,A001,Deposit,-3996
T007244,2022-06-04,A001,Withdrawal,5201
T007245,2023-02-24,A003,Deposit,5754
T007246,2024-03-06,A003,Deposit,3957
T007247,2023-12-15,A002,Deposit,8427
T007248,2022-03-17,A004,Withdrawal,6549
T007249,2021-06-28,A004,Withdrawal,5223
T007250,2023-10-06,A001,Withdrawal,7810
T007251,2024-01-23,A003,Withdrawal,4288
T007252,2021-04-13,A002,Withdrawal,-4630
T007253,2021-08-21,A002,Deposit,3627
T007254,2021-03-30,A001,Withdrawal,538
T007255,2022-12-27,A003,Deposit,-4456
T007256,2022-10-29,A001,Withdrawal,3281
T007257,2022-02-26,A003,Withdrawal,6311
T007258,2021-10-16,A002,Deposit,6348
T007259,2021-08-21,A002,Withdrawal,1441
T007260,2023-09-11,A003,Withdrawal,1282
T007261,2021-12-19,A003,Withdrawal,1076
T007262,2022-12-13,A004,Withdrawal,-3663
T007263,2023-11-27,A003,Withdrawal,-3676
T007264,2022-02-23,A004,Deposit,-3796
T007265,2023-09-24,A001,Withdrawal,3772
T007266,2021-08-09,A004,Deposit,268
T007267,2022-04-22,A004,Withdrawal,-1715
T007268,2024-04-05,A002,Withdrawal,-739
T007269,2021-12-12,A003,Withdrawal,251
T007270,2022-07-01,A004,Withdrawal,-16
T007271,2021-02-25,A001,Withdrawal,1169
T007272,2023-08-26,A002,Deposit,-3996
T007273,2022-02-26,A001,Withdrawal,-4279
T007274,2023-03-10,A003,Deposit,-3245
T007275,2023-02-15,A003,Deposit,-4258
T007276,2023-02-05,A003,Deposit,-4920
T007277,2022-03-28,A002,Deposit,7233
T007278,2023-11-11,A004,Deposit,8511
T007279,2021-10-04,A002,Deposit,4952
T007280,2023-01-11,A003,Deposit,836
T007281,2021-10-12,A001,Withdrawal,4734
T007282,2023-12-28,A001,Withdrawal,4464
T007283,2022-05-21,A003,Deposit,-4122
T007284,2022-10-19,A002,Deposit,8984
T007285,2022-09-17,A002,Deposit,3877
T007286,2023-09-29,A004,Withdrawal,7092
T007287,2022-01-13,A002,Deposit,6443
T007288,2022-11-06,A003,Deposit,-2163
T007289,2023-04-11,A004,Withdrawal,-3328
T007290,2023-01-24,A001,Deposit,-723
T007291,2022-05-17,A001,Deposit,3197
T007292,2023-12-17,A002,Deposit,4133
T007293,2023-03-29,A004,Withdrawal,7564
T007294,2022-12-06,A004,Deposit,9443
T007295,2023-04-19,A002,Deposit,-3861
T007296,2023-06-10,A002,Deposit,9464
T007297,2022-04-17,A002,Deposit,7962
T007298,2021-12-16,A001,Withdrawal,7909
T007299,2024-02-17,A002,Withdrawal,3927
T007300,2023-03-28,A002,Deposit,5387
T007301,2021-09-21,A002,Withdrawal,-2557
T007302,2023-09-23,A003,Deposit,-1948
T007303,2024-01-17,A003,Withdrawal,9957
T007304,2021-05-15,A002,Deposit,3793
T007305,2024-04-11,A002,Withdrawal,5496
T007306,2022-06-15,A004,Withdrawal,6154
T007307,2022-01-04,A003,Withdrawal,8686
T007308,2021-03-29,A003,Deposit,7353
T007309,2023-11-18,A001,Withdrawal,8226
T007310,2021-02-07,A004,Withdrawal,5343
T007311,2023-04-07,A001,Withdrawal,4886
T007312,2022-03-29,A004,Withdrawal,9482
T007313,2021-06-07,A001,Deposit,7888
T007314,2021-11-29,A002,Deposit,-1181
T007315,2023-09-08,A001,Withdrawal,4558
T007316,2022-09-22,A003,Deposit,-1539
T007317,2023-05-24,A003,Withdrawal,-1028
T007318,2022-02-04,A001,Withdrawal,7023
T007319,2022-02-07,A003,Deposit,415
T007320,2021-05-30,A002,Deposit,-3583
T007321,2022-12-18,A002,Withdrawal,3078
T007322,2023-07-02,A001,Deposit,7321
T007323,2022-05-29,A003,Withdrawal,3897
T007324,2023-10-22,A004,Deposit,2733
T007325,2021-03-17,A001,Withdrawal,1859
T007326,2023-10-21,A002,Deposit,6479
T007327,2021-06-07,A003,Deposit,-970
T007328,2022-03-12,A004,Withdrawal,6811
T007329,2021-06-24,A003,Deposit,-3694
T007330,2023-10-10,A001,Withdrawal,8894
T007331,2022-07-23,A002,Withdrawal,5215
T007332,2024-04-10,A001,Deposit,7027
T007333,2021-01-09,A004,Deposit,1648
T007334,2022-06-20,A002,Withdrawal,598
T007335,2023-01-21,A001,Withdrawal,9176
T007336,2023-02-13,A002,Withdrawal,-3426
T007337,2024-02-14,A001,Withdrawal,4541
T007338,2021-08-24,A004,Withdrawal,2287
T007339,2021-10-20,A004,Withdrawal,1828
T007340,2021-11-02,A001,Deposit,281
T007341,2021-07-28,A003,Withdrawal,2527
T007342,2024-03-27,A002,Withdrawal,2969
T007343,2023-01-10,A003,Withdrawal,9389
T007344,2023-07-26,A003,Deposit,-1339
T007345,2021-12-03,A001,Withdrawal,4490
T007346,2023-07-09,A004,Deposit,6863
T007347,2022-09-18,A003,Withdrawal,9314
T007348,2022-03-11,A002,Deposit,8775
T007349,2023-11-15,A004,Deposit,8664
T007350,2023-08-17,A004,Withdrawal,7851
T007351,2022-06-19,A001,Withdrawal,-156
T007352,2022-10-31,A001,Withdrawal,-1704
T007353,2023-10-16,A002,Withdrawal,4367
T007354,2021-03-05,A002,Deposit,4434
T007355,2023-04-03,A003,Withdrawal,8469
T007356,2023-09-29,A002,Deposit,3953
T007357,2023-04-21,A001,Deposit,7406
T007358,2022-03-30,A002,Deposit,548
T007359,2023-01-18,A001,Deposit,7821
T007360,2023-01-03,A003,Withdrawal,3816
T007361,2022-07-31,A002,Withdrawal,3157
T007362,2022-03-20,A004,Deposit,726
